driver_id,vehicle_type,driver_rating,driver_status
DRV00754,mobil,4.22,aktif
DRV00755,motor,4.36,nonaktif
DRV00756,mobil,4.63,aktif
DRV00757,motor,3.88,nonaktif
DRV00758,mobil,4.07,aktif
DRV00759,mobil,4.53,nonaktif
DRV00760,motor,3.72,aktif
DRV00761,motor,3.89,nonaktif
DRV00762,mobil,4.38,nonaktif
DRV00763,motor,3.6,aktif
DRV00764,mobil,3.52,nonaktif
DRV00765,mobil,3.87,nonaktif
DRV00766,mobil,4.14,aktif
DRV00767,motor,4.55,nonaktif
DRV00768,motor,3.59,nonaktif
DRV00769,motor,3.63,aktif
DRV00770,motor,3.99,aktif
DRV00771,mobil,3.84,nonaktif
DRV00772,mobil,3.76,aktif
DRV00773,motor,4.23,aktif
DRV00774,mobil,3.65,nonaktif
DRV00775,mobil,4.13,aktif
DRV00776,mobil,4.64,aktif
DRV00777,mobil,4.46,aktif
DRV00778,motor,4.8,aktif
DRV00779,motor,4.89,aktif
DRV00780,mobil,4.91,aktif
DRV00781,motor,3.52,aktif
DRV00782,motor,3.78,aktif
DRV00783,motor,4.94,nonaktif
DRV00784,mobil,4.97,nonaktif
DRV00785,motor,4.51,aktif
DRV00786,motor,3.93,aktif
DRV00787,motor,3.93,aktif
DRV00788,motor,4.11,nonaktif
DRV00789,motor,3.65,aktif
DRV00790,mobil,3.98,aktif
DRV00791,motor,3.64,nonaktif
DRV00792,mobil,4.84,aktif
DRV00793,motor,3.69,aktif
DRV00794,mobil,3.56,nonaktif
DRV00795,motor,4.8,aktif
DRV00796,motor,4.5,aktif
DRV00797,mobil,4.07,aktif
DRV00798,motor,4.94,aktif
DRV00799,motor,3.67,aktif
DRV00800,mobil,4.3,aktif
DRV00801,motor,4.36,aktif
DRV00802,motor,4.46,nonaktif
DRV00803,motor,4.28,aktif
DRV00804,motor,3.74,nonaktif
DRV00805,mobil,4.75,nonaktif
DRV00806,mobil,4.0,aktif
DRV00807,mobil,3.78,nonaktif
DRV00808,mobil,4.66,nonaktif
DRV00809,mobil,4.14,aktif
DRV00810,motor,3.9,nonaktif
DRV00811,mobil,3.79,aktif
DRV00812,motor,4.59,nonaktif
DRV00813,motor,4.16,nonaktif
DRV00814,mobil,4.44,aktif
DRV00815,mobil,4.49,nonaktif
DRV00816,motor,4.43,aktif
DRV00817,mobil,4.11,aktif
DRV00818,mobil,4.53,nonaktif
DRV00819,mobil,4.06,nonaktif
DRV00820,motor,3.9,nonaktif
DRV00821,motor,4.05,aktif
DRV00822,motor,4.43,nonaktif
DRV00823,mobil,3.95,nonaktif
DRV00824,mobil,4.67,nonaktif
DRV00825,motor,3.87,nonaktif
DRV00826,motor,3.93,nonaktif
DRV00827,mobil,4.89,nonaktif
DRV00828,mobil,4.58,aktif
DRV00829,mobil,3.81,nonaktif
DRV00830,motor,4.64,nonaktif
DRV00831,motor,3.73,aktif
DRV00832,mobil,4.24,aktif
DRV00833,mobil,3.65,nonaktif
DRV00834,motor,3.73,nonaktif
DRV00835,mobil,4.93,aktif
DRV00836,mobil,3.91,nonaktif
DRV00837,mobil,4.32,nonaktif
DRV00838,motor,4.5,aktif
DRV00839,mobil,4.68,nonaktif
DRV00840,motor,3.94,nonaktif
DRV00841,motor,4.42,aktif
DRV00842,mobil,3.64,aktif
DRV00843,motor,3.65,aktif
DRV00844,mobil,3.63,aktif
DRV00845,motor,4.25,aktif
DRV00846,mobil,3.7,aktif
DRV00847,mobil,4.54,aktif
DRV00848,motor,3.91,nonaktif
DRV00849,mobil,4.94,aktif
DRV00850,motor,4.08,nonaktif
DRV00851,motor,3.68,aktif
DRV00852,mobil,4.1,aktif
DRV00853,mobil,4.67,nonaktif
DRV00854,mobil,3.78,nonaktif
DRV00855,motor,4.62,aktif
DRV00856,mobil,4.76,nonaktif
DRV00857,mobil,4.63,aktif
DRV00858,motor,4.4,nonaktif
DRV00859,motor,4.62,nonaktif
DRV00860,motor,3.82,nonaktif
DRV00861,motor,4.99,aktif
DRV00862,motor,4.46,nonaktif
DRV00863,mobil,4.35,aktif
DRV00864,mobil,4.18,aktif
DRV00865,mobil,4.52,aktif
DRV00866,motor,3.99,aktif
DRV00867,motor,3.66,nonaktif
DRV00868,motor,3.75,aktif
DRV00869,motor,4.1,aktif
DRV00870,mobil,4.6,aktif
DRV00871,motor,3.79,aktif
DRV00872,mobil,4.96,aktif
DRV00873,mobil,4.88,nonaktif
DRV00874,mobil,4.49,aktif
DRV00875,mobil,4.3,aktif
DRV00876,mobil,3.57,nonaktif
DRV00877,motor,4.59,aktif
DRV00878,mobil,4.24,aktif
DRV00879,motor,3.61,nonaktif
DRV00880,motor,3.66,aktif
DRV00881,mobil,4.37,aktif
DRV00882,motor,3.57,nonaktif
DRV00883,motor,4.84,aktif
DRV00884,motor,4.29,nonaktif
DRV00885,mobil,4.89,nonaktif
DRV00886,motor,4.62,aktif
DRV00887,motor,3.87,aktif
DRV00888,motor,4.93,aktif
DRV00889,mobil,4.25,nonaktif
DRV00890,mobil,4.33,aktif
DRV00891,motor,3.81,aktif
DRV00892,motor,4.14,nonaktif
DRV00893,motor,4.23,aktif
DRV00894,motor,4.88,nonaktif
DRV00895,motor,3.62,nonaktif
DRV00896,motor,4.78,aktif
DRV00897,mobil,3.67,aktif
DRV00898,motor,4.37,nonaktif
DRV00899,motor,4.99,nonaktif
DRV00900,mobil,4.5,aktif
DRV00901,motor,4.96,aktif
DRV00902,mobil,3.64,aktif
DRV00903,mobil,4.78,nonaktif
DRV00904,mobil,3.71,nonaktif
DRV00905,motor,4.66,aktif
DRV00906,mobil,4.21,nonaktif
DRV00907,mobil,4.07,nonaktif
DRV00908,motor,4.41,aktif
DRV00909,motor,3.56,nonaktif
DRV00910,mobil,4.42,aktif
DRV00911,mobil,3.68,nonaktif
DRV00912,motor,3.87,aktif
DRV00913,motor,4.02,aktif
DRV00914,motor,4.56,aktif
DRV00915,mobil,3.83,aktif
DRV00916,mobil,4.4,nonaktif
DRV00917,motor,4.08,nonaktif
DRV00918,mobil,4.72,nonaktif
DRV00919,motor,5.0,aktif
DRV00920,mobil,4.61,aktif
DRV00921,motor,3.71,nonaktif
DRV00922,mobil,4.23,aktif
DRV00923,mobil,4.38,nonaktif
DRV00924,mobil,4.14,nonaktif
DRV00925,motor,4.97,aktif
DRV00926,mobil,3.66,nonaktif
DRV00927,mobil,4.18,nonaktif
DRV00928,motor,4.05,nonaktif
DRV00929,motor,4.78,aktif
DRV00930,mobil,4.46,aktif
DRV00931,mobil,3.73,nonaktif
DRV00932,motor,4.64,nonaktif
DRV00933,mobil,4.05,nonaktif
DRV00934,mobil,4.81,nonaktif
DRV00935,motor,4.5,aktif
DRV00936,mobil,4.79,nonaktif
DRV00937,motor,4.76,aktif
DRV00938,mobil,4.26,nonaktif
DRV00939,motor,3.89,nonaktif
DRV00940,motor,4.82,aktif
DRV00941,mobil,4.11,aktif
DRV00942,mobil,4.98,aktif
DRV00943,mobil,3.7,aktif
DRV00944,motor,4.21,aktif
DRV00945,motor,4.25,aktif
DRV00946,motor,4.03,aktif
DRV00947,motor,3.84,aktif
DRV00948,motor,3.76,aktif
DRV00949,mobil,3.52,nonaktif
DRV00950,mobil,3.99,aktif
DRV00951,motor,4.04,nonaktif
DRV00952,motor,3.5,aktif
DRV00953,motor,4.59,nonaktif
DRV00954,mobil,4.41,aktif
DRV00955,motor,4.06,aktif
DRV00956,motor,4.9,nonaktif
DRV00957,motor,4.74,nonaktif
DRV00958,motor,3.98,nonaktif
DRV00959,motor,3.75,aktif
DRV00960,motor,4.69,nonaktif
DRV00961,mobil,3.68,nonaktif
DRV00962,mobil,4.33,aktif
DRV00963,mobil,4.29,aktif
DRV00964,motor,4.89,aktif
DRV00965,motor,3.54,nonaktif
DRV00966,motor,4.43,nonaktif
DRV00967,motor,3.95,nonaktif
DRV00968,motor,4.68,aktif
DRV00969,mobil,3.93,nonaktif
DRV00970,mobil,3.93,aktif
DRV00971,motor,3.76,aktif
DRV00972,motor,4.08,nonaktif
DRV00973,mobil,4.97,aktif
DRV00974,motor,4.2,aktif
DRV00975,motor,3.65,nonaktif
DRV00976,mobil,4.9,aktif
DRV00977,mobil,4.39,aktif
DRV00978,mobil,4.72,nonaktif
DRV00979,mobil,4.87,nonaktif
DRV00980,mobil,4.55,aktif
DRV00981,mobil,3.78,aktif
DRV00982,mobil,4.4,nonaktif
DRV00983,motor,4.53,nonaktif
DRV00984,motor,4.28,nonaktif
DRV00985,motor,4.07,aktif
DRV00986,mobil,4.0,nonaktif
DRV00987,motor,3.85,nonaktif
DRV00988,mobil,4.17,aktif
DRV00989,motor,4.1,aktif
DRV00990,mobil,4.12,aktif
DRV00991,mobil,4.5,aktif
DRV00992,mobil,4.38,aktif
DRV00993,motor,4.04,aktif
DRV00994,mobil,3.79,nonaktif
DRV00995,motor,4.46,nonaktif
DRV00996,mobil,3.9,nonaktif
DRV00997,mobil,4.79,aktif
DRV00998,mobil,4.7,aktif
DRV00999,mobil,4.51,aktif
DRV01000,motor,4.85,aktif
DRV01001,motor,3.95,aktif
DRV01002,motor,3.91,nonaktif
DRV01003,motor,3.96,nonaktif
DRV01004,mobil,3.87,nonaktif
DRV01005,motor,3.99,nonaktif
DRV01006,mobil,4.19,aktif
DRV01007,mobil,3.76,nonaktif
DRV01008,mobil,3.52,nonaktif
DRV01009,motor,4.05,aktif
DRV01010,motor,5.0,aktif
DRV01011,motor,4.49,nonaktif
DRV01012,mobil,4.04,aktif
DRV01013,motor,3.98,aktif
DRV01014,mobil,3.84,nonaktif
DRV01015,motor,4.87,aktif
DRV01016,mobil,4.09,aktif
DRV01017,mobil,3.74,nonaktif
DRV01018,mobil,4.93,aktif
DRV01019,motor,3.54,aktif
DRV01020,mobil,4.2,aktif
DRV01021,motor,4.04,aktif
DRV01022,motor,4.85,nonaktif
DRV01023,motor,4.21,aktif
DRV01024,mobil,3.83,aktif
DRV01025,mobil,4.63,aktif
DRV01026,motor,4.76,aktif
DRV01027,motor,3.95,nonaktif
DRV01028,motor,3.78,aktif
DRV01029,mobil,3.64,aktif
DRV01030,motor,4.36,aktif
DRV01031,motor,4.06,aktif
DRV01032,mobil,4.41,aktif
DRV01033,motor,3.5,aktif
DRV01034,motor,4.56,nonaktif
DRV01035,mobil,3.65,aktif
DRV01036,motor,4.76,nonaktif
DRV01037,mobil,4.55,aktif
DRV01038,mobil,4.03,nonaktif
DRV01039,motor,4.59,aktif
DRV01040,motor,3.5,nonaktif
DRV01041,motor,3.71,aktif
DRV01042,motor,4.94,nonaktif
DRV01043,mobil,4.87,aktif
DRV01044,mobil,4.0,nonaktif
DRV01045,mobil,4.6,aktif
DRV01046,mobil,3.52,aktif
DRV01047,mobil,4.92,nonaktif
DRV01048,motor,4.52,aktif
DRV01049,motor,4.51,nonaktif
DRV01050,mobil,4.95,nonaktif
DRV01051,mobil,3.59,aktif
DRV01052,mobil,4.47,nonaktif
DRV01053,motor,3.69,aktif
DRV01054,motor,4.73,nonaktif
DRV01055,mobil,4.32,nonaktif
DRV01056,motor,4.7,aktif
DRV01057,motor,3.7,aktif
DRV01058,motor,4.09,nonaktif
DRV01059,motor,4.08,nonaktif
DRV01060,mobil,3.81,aktif
DRV01061,motor,3.73,nonaktif
DRV01062,motor,4.31,aktif
DRV01063,motor,4.8,nonaktif
DRV01064,mobil,4.47,nonaktif
DRV01065,mobil,3.83,nonaktif
DRV01066,motor,3.62,aktif
DRV01067,mobil,3.79,aktif
DRV01068,motor,4.91,aktif
DRV01069,mobil,4.75,aktif
DRV01070,motor,4.81,aktif
DRV01071,motor,3.71,nonaktif
DRV01072,mobil,4.4,nonaktif
DRV01073,mobil,4.42,aktif
DRV01074,mobil,4.63,nonaktif
DRV01075,motor,4.24,aktif
DRV01076,mobil,4.12,aktif
DRV01077,mobil,4.84,aktif
DRV01078,motor,3.64,nonaktif
DRV01079,motor,4.72,nonaktif
DRV01080,motor,4.55,nonaktif
DRV01081,mobil,3.78,nonaktif
DRV01082,motor,4.81,nonaktif
DRV01083,motor,4.71,nonaktif
DRV01084,motor,4.99,nonaktif
DRV01085,mobil,3.83,aktif
DRV01086,mobil,4.93,nonaktif
DRV01087,mobil,3.97,nonaktif
DRV01088,mobil,4.97,nonaktif
DRV01089,mobil,4.27,nonaktif
DRV01090,motor,3.75,nonaktif
DRV01091,mobil,4.75,aktif
DRV01092,mobil,4.11,aktif
DRV01093,mobil,3.51,nonaktif
DRV01094,motor,4.96,nonaktif
DRV01095,mobil,4.07,nonaktif
DRV01096,motor,3.71,aktif
DRV01097,mobil,4.65,nonaktif
DRV01098,mobil,4.57,aktif
DRV01099,motor,4.61,aktif
DRV01100,mobil,4.38,aktif
DRV01101,mobil,4.53,nonaktif
DRV01102,motor,3.61,aktif
DRV01103,mobil,4.16,nonaktif
DRV01104,motor,3.78,aktif
DRV01105,mobil,4.84,nonaktif
DRV01106,motor,3.93,nonaktif
DRV01107,mobil,4.58,nonaktif
DRV01108,motor,4.06,nonaktif
DRV01109,motor,4.19,aktif
DRV01110,motor,4.47,aktif
DRV01111,motor,3.94,aktif
DRV01112,motor,3.79,aktif
DRV01113,motor,4.89,nonaktif
DRV01114,mobil,3.6,nonaktif
DRV01115,mobil,4.1,nonaktif
DRV01116,motor,4.09,nonaktif
DRV01117,motor,4.51,nonaktif
DRV01118,motor,3.51,aktif
DRV01119,motor,4.82,aktif
DRV01120,motor,4.73,aktif
DRV01121,mobil,4.26,nonaktif
DRV01122,motor,4.08,nonaktif
DRV01123,motor,3.81,aktif
DRV01124,mobil,4.77,nonaktif
DRV01125,motor,4.92,aktif
DRV01126,mobil,4.25,aktif
DRV01127,motor,4.07,nonaktif
DRV01128,mobil,4.41,nonaktif
DRV01129,mobil,4.82,aktif
DRV01130,motor,4.34,nonaktif
DRV01131,mobil,3.92,aktif
DRV01132,motor,4.8,aktif
DRV01133,mobil,4.43,aktif
DRV01134,motor,4.06,aktif
DRV01135,motor,3.66,nonaktif
DRV01136,mobil,4.09,nonaktif
DRV01137,mobil,4.68,aktif
DRV01138,motor,3.83,aktif
DRV01139,mobil,3.88,aktif
DRV01140,motor,3.92,nonaktif
DRV01141,motor,3.6,nonaktif
DRV01142,mobil,4.84,nonaktif
DRV01143,motor,4.53,nonaktif
DRV01144,motor,4.28,aktif
DRV01145,mobil,4.27,aktif
DRV01146,mobil,3.97,nonaktif
DRV01147,mobil,4.26,aktif
DRV01148,motor,4.44,aktif
DRV01149,motor,4.88,nonaktif
DRV01150,mobil,3.92,aktif
DRV01151,mobil,4.76,nonaktif
DRV01152,mobil,3.55,aktif
DRV01153,motor,4.83,aktif
DRV01154,mobil,4.85,aktif
DRV01155,mobil,4.55,nonaktif
DRV01156,motor,3.66,nonaktif
DRV01157,mobil,4.97,nonaktif
DRV01158,motor,3.63,nonaktif
DRV01159,mobil,4.16,aktif
DRV01160,motor,3.74,aktif
DRV01161,mobil,4.8,nonaktif
DRV01162,motor,4.0,aktif
DRV01163,mobil,3.78,nonaktif
DRV01164,motor,4.38,nonaktif
DRV01165,mobil,4.16,aktif
DRV01166,mobil,3.87,aktif
DRV01167,motor,4.37,aktif
DRV01168,mobil,3.74,nonaktif
DRV01169,motor,3.64,nonaktif
DRV01170,mobil,4.34,aktif
DRV01171,mobil,4.31,nonaktif
DRV01172,mobil,4.14,nonaktif
DRV01173,motor,3.51,aktif
DRV01174,motor,3.73,nonaktif
DRV01175,motor,3.74,nonaktif
DRV01176,motor,4.22,nonaktif
DRV01177,mobil,4.39,aktif
DRV01178,mobil,3.97,nonaktif
DRV01179,motor,3.75,aktif
DRV01180,mobil,4.92,nonaktif
DRV01181,motor,4.95,aktif
DRV01182,mobil,4.73,aktif
DRV01183,mobil,3.69,aktif
DRV01184,mobil,4.65,aktif
DRV01185,motor,4.93,nonaktif
DRV01186,mobil,4.18,aktif
DRV01187,motor,4.82,nonaktif
DRV01188,motor,3.98,nonaktif
DRV01189,mobil,3.8,aktif
DRV01190,motor,4.16,aktif
DRV01191,motor,3.61,aktif
DRV01192,mobil,3.71,nonaktif
DRV01193,mobil,4.23,aktif
DRV01194,mobil,4.61,nonaktif
DRV01195,mobil,4.98,aktif
DRV01196,mobil,4.9,nonaktif
DRV01197,motor,4.06,nonaktif
DRV01198,mobil,4.66,nonaktif
DRV01199,mobil,4.11,aktif
DRV01200,mobil,4.29,aktif
DRV01201,motor,3.93,nonaktif
DRV01202,motor,3.53,nonaktif
DRV01203,motor,3.74,nonaktif
DRV01204,motor,4.98,nonaktif
DRV01205,mobil,3.79,nonaktif
DRV01206,motor,4.94,aktif
DRV01207,motor,4.76,aktif
DRV01208,mobil,3.87,aktif
DRV01209,mobil,3.53,nonaktif
DRV01210,mobil,4.51,nonaktif
DRV01211,motor,4.64,nonaktif
DRV01212,mobil,4.68,aktif
DRV01213,motor,4.86,nonaktif
DRV01214,motor,4.62,aktif
DRV01215,motor,3.6,aktif
DRV01216,mobil,3.51,aktif
DRV01217,motor,4.1,aktif
DRV01218,mobil,4.77,nonaktif
DRV01219,mobil,4.8,aktif
DRV01220,motor,3.98,aktif
DRV01221,mobil,4.24,aktif
DRV01222,motor,3.66,nonaktif
DRV01223,mobil,4.36,nonaktif
DRV01224,mobil,3.86,nonaktif
DRV01225,mobil,4.78,aktif
DRV01226,motor,3.53,aktif
DRV01227,motor,4.91,nonaktif
DRV01228,motor,4.73,nonaktif
DRV01229,mobil,4.05,aktif
DRV01230,mobil,4.09,nonaktif
DRV01231,mobil,4.79,aktif
DRV01232,mobil,4.5,nonaktif
DRV01233,motor,3.56,aktif
DRV01234,motor,3.53,nonaktif
DRV01235,motor,3.63,nonaktif
DRV01236,motor,3.98,aktif
DRV01237,mobil,3.92,aktif
DRV01238,mobil,4.82,nonaktif
DRV01239,motor,4.59,aktif
DRV01240,motor,3.98,nonaktif
DRV01241,motor,4.07,aktif
DRV01242,motor,3.63,aktif
DRV01243,motor,4.58,aktif
DRV01244,motor,3.6,nonaktif
DRV01245,motor,4.59,nonaktif
DRV01246,motor,3.76,aktif
DRV01247,mobil,4.55,nonaktif
DRV01248,motor,4.0,aktif
DRV01249,motor,4.43,aktif
DRV01250,motor,4.89,aktif
DRV01251,mobil,4.13,aktif
DRV01252,motor,4.66,nonaktif
DRV01253,motor,4.3,aktif
DRV01254,motor,3.71,aktif
DRV01255,mobil,4.28,nonaktif
DRV01256,mobil,4.67,nonaktif
DRV01257,mobil,4.77,nonaktif
DRV01258,motor,3.61,aktif
DRV01259,motor,4.97,aktif
DRV01260,motor,3.51,nonaktif
DRV01261,mobil,4.89,nonaktif
DRV01262,mobil,4.97,aktif
DRV01263,motor,4.62,aktif
DRV01264,mobil,4.41,nonaktif
DRV01265,mobil,4.6,nonaktif
DRV01266,motor,4.64,aktif
DRV01267,mobil,4.72,nonaktif
DRV01268,mobil,4.54,aktif
DRV01269,mobil,4.22,aktif
DRV01270,motor,4.11,aktif
DRV01271,mobil,4.32,nonaktif
DRV01272,motor,3.63,nonaktif
DRV01273,motor,4.19,nonaktif
DRV01274,motor,4.39,aktif
DRV01275,mobil,4.15,nonaktif
DRV01276,motor,4.35,aktif
DRV01277,mobil,4.47,aktif
DRV01278,mobil,4.98,nonaktif
DRV01279,motor,3.78,aktif
DRV01280,mobil,3.94,aktif
DRV01281,mobil,4.35,aktif
DRV01282,motor,3.99,nonaktif
DRV01283,mobil,4.2,nonaktif
DRV01284,mobil,4.96,nonaktif
DRV01285,mobil,3.94,aktif
DRV01286,mobil,4.94,aktif
DRV01287,mobil,3.54,aktif
DRV01288,mobil,3.69,nonaktif
DRV01289,motor,4.84,nonaktif
DRV01290,mobil,4.22,aktif
DRV01291,motor,4.93,aktif
DRV01292,mobil,4.8,nonaktif
DRV01293,motor,4.3,nonaktif
DRV01294,motor,4.47,nonaktif
DRV01295,mobil,3.56,nonaktif
DRV01296,motor,3.51,aktif
DRV01297,mobil,3.9,aktif
DRV01298,mobil,4.34,nonaktif
DRV01299,mobil,4.46,aktif
DRV01300,motor,4.46,aktif
DRV01301,motor,3.53,aktif
DRV01302,motor,4.01,aktif
DRV01303,motor,4.47,nonaktif
DRV01304,motor,4.24,aktif
DRV01305,motor,4.1,nonaktif
DRV01306,motor,4.99,aktif
DRV01307,motor,4.78,nonaktif
DRV01308,motor,4.73,aktif
DRV01309,mobil,3.75,aktif
DRV01310,motor,4.67,nonaktif
DRV01311,motor,3.53,aktif
DRV01312,mobil,4.68,nonaktif
DRV01313,mobil,3.71,nonaktif
DRV01314,mobil,3.86,nonaktif
DRV01315,motor,4.55,nonaktif
DRV01316,mobil,4.83,aktif
DRV01317,mobil,3.96,nonaktif
DRV01318,mobil,4.52,nonaktif
DRV01319,mobil,3.57,nonaktif
DRV01320,mobil,4.68,nonaktif
DRV01321,mobil,3.88,nonaktif
DRV01322,motor,3.88,aktif
DRV01323,mobil,4.07,nonaktif
DRV01324,mobil,4.03,aktif
DRV01325,mobil,4.26,nonaktif
DRV01326,motor,4.49,nonaktif
DRV01327,mobil,4.44,nonaktif
DRV01328,mobil,3.82,nonaktif
DRV01329,mobil,4.28,aktif
DRV01330,motor,3.54,nonaktif
DRV01331,mobil,4.05,nonaktif
DRV01332,motor,4.89,nonaktif
DRV01333,motor,3.74,nonaktif
DRV01334,motor,4.49,nonaktif
DRV01335,mobil,3.87,nonaktif
DRV01336,mobil,4.8,aktif
DRV01337,mobil,3.54,nonaktif
DRV01338,mobil,4.7,nonaktif
DRV01339,motor,4.39,nonaktif
DRV01340,mobil,4.2,aktif
DRV01341,motor,4.19,nonaktif
DRV01342,motor,4.88,aktif
DRV01343,motor,4.55,nonaktif
DRV01344,motor,4.87,nonaktif
DRV01345,motor,4.77,nonaktif
DRV01346,mobil,4.45,nonaktif
DRV01347,motor,3.86,aktif
DRV01348,motor,4.13,nonaktif
DRV01349,mobil,3.66,aktif
DRV01350,motor,4.53,aktif
DRV01351,mobil,4.99,aktif
DRV01352,motor,4.94,aktif
DRV01353,mobil,3.81,aktif
DRV01354,motor,3.71,nonaktif
DRV01355,mobil,4.66,aktif
DRV01356,motor,4.63,nonaktif
DRV01357,motor,3.62,aktif
DRV01358,motor,3.71,nonaktif
DRV01359,motor,3.91,aktif
DRV01360,mobil,4.04,nonaktif
DRV01361,mobil,3.72,nonaktif
DRV01362,mobil,4.86,nonaktif
DRV01363,motor,4.54,nonaktif
DRV01364,mobil,3.84,aktif
DRV01365,mobil,4.02,nonaktif
DRV01366,motor,3.89,nonaktif
DRV01367,motor,4.7,aktif
DRV01368,motor,3.99,aktif
DRV01369,mobil,4.5,nonaktif
DRV01370,mobil,4.74,nonaktif
DRV01371,motor,4.53,aktif
DRV01372,mobil,3.7,aktif
DRV01373,motor,4.12,aktif
DRV01374,motor,4.16,nonaktif
DRV01375,motor,5.0,aktif
DRV01376,motor,4.5,nonaktif
DRV01377,mobil,4.94,aktif
DRV01378,mobil,3.89,aktif
DRV01379,motor,4.63,aktif
DRV01380,mobil,4.29,nonaktif
DRV01381,mobil,3.74,aktif
DRV01382,mobil,4.36,aktif
DRV01383,mobil,3.86,aktif
DRV01384,mobil,4.92,nonaktif
DRV01385,mobil,4.91,nonaktif
DRV01386,mobil,3.55,nonaktif
DRV01387,motor,4.88,aktif
DRV01388,mobil,4.16,aktif
DRV01389,motor,4.93,aktif
DRV01390,mobil,4.67,aktif
DRV01391,mobil,4.25,aktif
DRV01392,mobil,4.48,aktif
DRV01393,motor,4.05,aktif
DRV01394,mobil,3.95,aktif
DRV01395,motor,4.33,aktif
DRV01396,motor,3.87,aktif
DRV01397,mobil,4.04,nonaktif
DRV01398,mobil,4.07,aktif
DRV01399,motor,3.67,nonaktif
DRV01400,mobil,4.39,nonaktif
DRV01401,mobil,3.79,aktif
DRV01402,motor,4.47,aktif
DRV01403,mobil,4.82,nonaktif
DRV01404,motor,4.87,aktif
DRV01405,motor,4.53,aktif
DRV01406,mobil,4.23,aktif
DRV01407,mobil,3.52,aktif
DRV01408,motor,4.92,nonaktif
DRV01409,motor,4.08,nonaktif
DRV01410,motor,4.86,aktif
DRV01411,motor,4.26,nonaktif
DRV01412,motor,4.53,aktif
DRV01413,motor,4.6,nonaktif
DRV01414,motor,4.73,aktif
DRV01415,motor,3.65,aktif
DRV01416,mobil,4.35,aktif
DRV01417,mobil,4.16,nonaktif
DRV01418,mobil,4.67,aktif
DRV01419,motor,4.04,nonaktif
DRV01420,mobil,3.5,nonaktif
DRV01421,mobil,4.78,aktif
DRV01422,mobil,4.8,aktif
DRV01423,mobil,3.91,aktif
DRV01424,motor,4.71,aktif
DRV01425,motor,3.7,nonaktif
DRV01426,motor,4.34,aktif
DRV01427,motor,4.62,nonaktif
DRV01428,mobil,4.82,aktif
DRV01429,mobil,4.25,nonaktif
DRV01430,mobil,3.57,aktif
DRV01431,mobil,3.51,aktif
DRV01432,mobil,4.11,nonaktif
DRV01433,mobil,3.95,aktif
DRV01434,motor,3.86,nonaktif
DRV01435,motor,3.57,aktif
DRV01436,motor,4.17,aktif
DRV01437,motor,4.81,nonaktif
DRV01438,motor,3.87,nonaktif
DRV01439,mobil,3.59,nonaktif
DRV01440,motor,3.72,aktif
DRV01441,motor,4.3,aktif
DRV01442,mobil,4.69,aktif
DRV01443,motor,4.66,aktif
DRV01444,motor,4.82,nonaktif
DRV01445,motor,4.59,nonaktif
DRV01446,motor,4.12,aktif
DRV01447,motor,4.31,aktif
DRV01448,mobil,4.99,nonaktif
DRV01449,motor,4.2,nonaktif
DRV01450,mobil,4.14,aktif
DRV01451,motor,3.56,nonaktif
DRV01452,motor,3.62,aktif
DRV01453,motor,4.95,aktif
DRV01454,mobil,3.67,aktif
DRV01455,mobil,4.34,aktif
DRV01456,mobil,3.66,aktif
DRV01457,mobil,3.51,nonaktif
DRV01458,motor,4.65,aktif
DRV01459,mobil,4.7,nonaktif
DRV01460,mobil,3.89,nonaktif
DRV01461,mobil,4.41,aktif
DRV01462,mobil,4.02,nonaktif
DRV01463,motor,4.4,nonaktif
DRV01464,mobil,4.25,aktif
DRV01465,mobil,4.17,aktif
DRV01466,mobil,4.63,nonaktif
DRV01467,motor,4.38,nonaktif
DRV01468,motor,3.7,nonaktif
DRV01469,mobil,4.89,nonaktif
DRV01470,motor,4.91,nonaktif
DRV01471,mobil,4.24,nonaktif
DRV01472,motor,3.79,nonaktif
DRV01473,mobil,4.73,aktif
DRV01474,motor,4.59,aktif
DRV01475,mobil,4.5,aktif
DRV01476,mobil,3.95,nonaktif
DRV01477,mobil,3.76,nonaktif
DRV01478,motor,4.59,aktif
DRV01479,mobil,4.93,aktif
DRV01480,motor,4.71,nonaktif
DRV01481,motor,4.53,aktif
DRV01482,motor,4.06,nonaktif
DRV01483,motor,3.67,nonaktif
DRV01484,mobil,3.81,nonaktif
DRV01485,mobil,4.22,nonaktif
DRV01486,mobil,3.97,nonaktif
DRV01487,mobil,4.89,aktif
DRV01488,mobil,4.33,aktif
DRV01489,motor,3.54,aktif
DRV01490,mobil,4.52,aktif
DRV01491,mobil,4.59,aktif
DRV01492,mobil,4.36,aktif
DRV01493,motor,4.67,aktif
DRV01494,motor,4.22,aktif
DRV01495,mobil,3.99,aktif
DRV01496,mobil,3.6,nonaktif
DRV01497,motor,4.07,aktif
DRV01498,motor,3.62,nonaktif
DRV01499,motor,3.69,aktif
DRV01500,mobil,4.22,aktif
DRV01501,motor,3.63,aktif
DRV01502,mobil,4.54,nonaktif
DRV01503,motor,4.77,nonaktif
DRV01504,mobil,4.52,nonaktif
DRV01505,mobil,4.84,nonaktif
DRV01506,motor,3.97,aktif
DRV01507,motor,4.24,aktif
DRV01508,mobil,4.32,nonaktif
DRV01509,mobil,4.98,nonaktif
DRV01510,motor,4.33,aktif
