location_id,city,province,region
LOC00504,Bandung,Kalimantan Utara,Bali
LOC00505,Batu,Kalimantan Tengah,jabodetabek
LOC00506,Binjai,Nusa Tenggara Timur,
LOC00507,Banjarbaru,Sumatera Barat,jabodetabek
LOC00508,Medan,Sulawesi Selatan,jabodetabek
LOC00509,Tual,Gorontalo,Jawa Barat
LOC00510,Surakarta,Jawa Barat,Jawa Barat
LOC00511,Sabang,Riau,Bali
LOC00512,Surabaya,Jambi,JAWA TENGAH
LOC00513,Cilegon,Kalimantan Barat,
LOC00514,Banda Aceh,Gorontalo,Jawa Barat
LOC00515,Manado,Maluku,
LOC00516,Makassar,Kepulauan Riau,JAWA TENGAH
LOC00517,Tanjungpinang,Lampung,jabodetabek
LOC00518,Makassar,Sumatera Barat,Jawa Barat
LOC00519,Sawahlunto,Maluku Utara,Bali
LOC00520,Tasikmalaya,Kepulauan Bangka Belitung,jabodetabek
LOC00521,Bogor,Kalimantan Selatan,JAWA TENGAH
LOC00522,Bau-Bau,Jambi,
LOC00523,Kota Administrasi Jakarta Utara,Sulawesi Tenggara,jabodetabek
LOC00524,Payakumbuh,Sulawesi Tengah,Jawa Barat
LOC00525,Bima,DI Yogyakarta,Jawa Barat
LOC00526,Bogor,Papua,Jawa Barat
LOC00527,Madiun,Kalimantan Tengah,Jawa Barat
LOC00528,Mojokerto,Nusa Tenggara Timur,jabodetabek
LOC00529,Banda Aceh,Nusa Tenggara Barat,JAWA TENGAH
LOC00530,Kendari,Sumatera Utara,
LOC00531,Meulaboh,Bengkulu,Bali
LOC00532,Pematangsiantar,Aceh,Jawa Barat
LOC00533,Balikpapan,Kalimantan Barat,Jawa Barat
LOC00534,Kota Administrasi Jakarta Barat,Kalimantan Barat,
LOC00535,Bandung,Kalimantan Selatan,JAWA TENGAH
LOC00536,Bitung,Kalimantan Utara,Bali
LOC00537,Magelang,Maluku,jabodetabek
LOC00538,Solok,Riau,jabodetabek
LOC00539,Salatiga,Maluku,
LOC00540,Kotamobagu,Jawa Tengah,JAWA TENGAH
LOC00541,Sukabumi,Maluku Utara,Bali
LOC00542,Cirebon,Lampung,JAWA TENGAH
LOC00543,Pasuruan,Lampung,jabodetabek
LOC00544,Tarakan,Riau,Jawa Barat
LOC00545,Pariaman,Sumatera Utara,jabodetabek
LOC00546,Lubuklinggau,Kalimantan Timur,Jawa Barat
LOC00547,Samarinda,Aceh,
LOC00548,Cirebon,Kalimantan Timur,JAWA TENGAH
LOC00549,Blitar,Lampung,Jawa Barat
LOC00550,Kota Administrasi Jakarta Barat,Kepulauan Riau,jabodetabek
LOC00551,Pekanbaru,Kalimantan Tengah,jabodetabek
LOC00552,Padangpanjang,Sulawesi Barat,Jawa Barat
LOC00553,Solok,Maluku Utara,
LOC00554,Ambon,Kalimantan Selatan,jabodetabek
LOC00555,Batam,Sulawesi Selatan,jabodetabek
LOC00556,Mataram,Kalimantan Timur,Jawa Barat
LOC00557,Tasikmalaya,DKI Jakarta,jabodetabek
LOC00558,Sabang,Nusa Tenggara Barat,Jawa Barat
LOC00559,Padang,Bengkulu,JAWA TENGAH
LOC00560,Palangkaraya,Maluku,JAWA TENGAH
LOC00561,Surabaya,Aceh,jabodetabek
LOC00562,Banjarbaru,Kepulauan Bangka Belitung,
LOC00563,Denpasar,Bali,jabodetabek
LOC00564,Tanjungbalai,Banten,
LOC00565,Subulussalam,Kalimantan Timur,Jawa Barat
LOC00566,Tebingtinggi,Gorontalo,JAWA TENGAH
LOC00567,Tasikmalaya,Jawa Timur,JAWA TENGAH
LOC00568,Palangkaraya,DKI Jakarta,JAWA TENGAH
LOC00569,Cirebon,DKI Jakarta,Bali
LOC00570,Parepare,Lampung,
LOC00571,Palopo,Papua,
LOC00572,Bontang,Jambi,
LOC00573,Kota Administrasi Jakarta Barat,Kepulauan Bangka Belitung,
LOC00574,Prabumulih,Papua Barat,Jawa Barat
LOC00575,Kediri,Kepulauan Bangka Belitung,JAWA TENGAH
LOC00576,Singkawang,Sulawesi Tenggara,Bali
LOC00577,Yogyakarta,DKI Jakarta,Jawa Barat
LOC00578,Pasuruan,Sumatera Utara,JAWA TENGAH
LOC00579,Jambi,Sumatera Utara,Jawa Barat
LOC00580,Jambi,Sulawesi Tenggara,Bali
LOC00581,Kota Administrasi Jakarta Barat,Papua Barat,Bali
LOC00582,Lhokseumawe,Aceh,Jawa Barat
LOC00583,Tarakan,Kalimantan Barat,Jawa Barat
LOC00584,Yogyakarta,DI Yogyakarta,
LOC00585,Bengkulu,Sulawesi Barat,Bali
LOC00586,Sibolga,Maluku,JAWA TENGAH
LOC00587,Meulaboh,Jambi,JAWA TENGAH
LOC00588,Probolinggo,Kalimantan Utara,Bali
LOC00589,Lhokseumawe,Nusa Tenggara Timur,JAWA TENGAH
LOC00590,Kediri,Sumatera Barat,JAWA TENGAH
LOC00591,Pasuruan,Nusa Tenggara Timur,Bali
LOC00592,Tebingtinggi,Bengkulu,Jawa Barat
LOC00593,Semarang,Jawa Barat,Bali
LOC00594,Pekanbaru,Sumatera Barat,Jawa Barat
LOC00595,Probolinggo,Sulawesi Utara,Jawa Barat
LOC00596,Bukittinggi,Papua,
LOC00597,Medan,Sulawesi Barat,JAWA TENGAH
LOC00598,Kotamobagu,Kalimantan Barat,Jawa Barat
LOC00599,Singkawang,Sulawesi Barat,Bali
LOC00600,Metro,Jawa Barat,
LOC00601,Singkawang,Papua Barat,jabodetabek
LOC00602,Meulaboh,Jambi,jabodetabek
LOC00603,Pematangsiantar,Banten,
LOC00604,Bau-Bau,DI Yogyakarta,JAWA TENGAH
LOC00605,Tual,Kalimantan Barat,
LOC00606,Langsa,Sulawesi Utara,JAWA TENGAH
LOC00607,Gorontalo,Kepulauan Bangka Belitung,JAWA TENGAH
LOC00608,Kota Administrasi Jakarta Selatan,Sulawesi Tengah,Jawa Barat
LOC00609,Tual,DKI Jakarta,
LOC00610,Parepare,Kalimantan Tengah,
LOC00611,Pasuruan,Kepulauan Riau,Jawa Barat
LOC00612,Cirebon,Sumatera Selatan,
LOC00613,Padang,Kepulauan Riau,Bali
LOC00614,Sungai Penuh,Sulawesi Tengah,
LOC00615,Pasuruan,Sumatera Utara,JAWA TENGAH
LOC00616,Tanjungbalai,Sulawesi Tenggara,Jawa Barat
LOC00617,Parepare,Kalimantan Tengah,JAWA TENGAH
LOC00618,Jayapura,Papua Barat,Bali
LOC00619,Pematangsiantar,Sumatera Barat,
LOC00620,Jayapura,Sulawesi Selatan,Bali
LOC00621,Palangkaraya,Sumatera Utara,JAWA TENGAH
LOC00622,Depok,Kepulauan Bangka Belitung,
LOC00623,Bitung,Kalimantan Selatan,JAWA TENGAH
LOC00624,Probolinggo,DKI Jakarta,Jawa Barat
LOC00625,Kediri,Sulawesi Selatan,
LOC00626,Pekanbaru,Bengkulu,jabodetabek
LOC00627,Banjarbaru,Jawa Timur,Bali
LOC00628,Mojokerto,DI Yogyakarta,
LOC00629,Kota Administrasi Jakarta Pusat,Jawa Barat,jabodetabek
LOC00630,Tasikmalaya,Kepulauan Riau,Bali
LOC00631,Metro,Maluku,Bali
LOC00632,Tegal,Gorontalo,Bali
LOC00633,Palopo,Maluku,jabodetabek
LOC00634,Tidore Kepulauan,Bengkulu,jabodetabek
LOC00635,Probolinggo,DI Yogyakarta,jabodetabek
LOC00636,Tangerang,Kepulauan Bangka Belitung,Bali
LOC00637,Sawahlunto,Aceh,jabodetabek
LOC00638,Payakumbuh,Sulawesi Tengah,JAWA TENGAH
LOC00639,Cirebon,Papua,Bali
LOC00640,Yogyakarta,Aceh,Bali
LOC00641,Pematangsiantar,Kalimantan Tengah,Bali
LOC00642,Magelang,Maluku,Jawa Barat
LOC00643,Kota Administrasi Jakarta Selatan,Sulawesi Barat,jabodetabek
LOC00644,Malang,Sumatera Selatan,
LOC00645,Tual,Sulawesi Utara,
LOC00646,Pariaman,Banten,
LOC00647,Makassar,Nusa Tenggara Barat,JAWA TENGAH
LOC00648,Makassar,Kalimantan Barat,
LOC00649,Mojokerto,Riau,
LOC00650,Gorontalo,Maluku,
LOC00651,Malang,Papua,Bali
LOC00652,Balikpapan,Jawa Timur,
LOC00653,Sibolga,Bengkulu,JAWA TENGAH
LOC00654,Medan,Kalimantan Timur,Jawa Barat
LOC00655,Sabang,Bengkulu,jabodetabek
LOC00656,Kota Administrasi Jakarta Utara,Bengkulu,
LOC00657,Batam,Jambi,Bali
LOC00658,Kota Administrasi Jakarta Barat,Sumatera Utara,
LOC00659,Madiun,Bengkulu,Jawa Barat
LOC00660,Lhokseumawe,Gorontalo,Jawa Barat
LOC00661,Sukabumi,Sumatera Barat,
LOC00662,Payakumbuh,Gorontalo,
LOC00663,Kota Administrasi Jakarta Timur,Kepulauan Riau,JAWA TENGAH
LOC00664,Banda Aceh,Papua Barat,Jawa Barat
LOC00665,Lhokseumawe,Jambi,jabodetabek
LOC00666,Metro,Lampung,
LOC00667,Sawahlunto,Papua Barat,JAWA TENGAH
LOC00668,Banjarbaru,Sumatera Selatan,JAWA TENGAH
LOC00669,Tebingtinggi,Maluku Utara,jabodetabek
LOC00670,Bekasi,Gorontalo,Bali
LOC00671,Tanjungpinang,Jawa Barat,JAWA TENGAH
LOC00672,Lhokseumawe,Sulawesi Selatan,Jawa Barat
LOC00673,Dumai,Lampung,Bali
LOC00674,Madiun,DI Yogyakarta,
LOC00675,Purwokerto,Papua,jabodetabek
LOC00676,Cilegon,Sumatera Utara,jabodetabek
LOC00677,Palopo,Kepulauan Riau,jabodetabek
LOC00678,Pekanbaru,Riau,Bali
LOC00679,Kendari,Riau,JAWA TENGAH
LOC00680,Bandung,Nusa Tenggara Barat,
LOC00681,Kota Administrasi Jakarta Timur,Sulawesi Barat,Bali
LOC00682,Pagaralam,Aceh,JAWA TENGAH
LOC00683,Gorontalo,Kepulauan Bangka Belitung,Jawa Barat
LOC00684,Kota Administrasi Jakarta Pusat,Sulawesi Selatan,JAWA TENGAH
LOC00685,Kota Administrasi Jakarta Barat,DI Yogyakarta,JAWA TENGAH
LOC00686,Jayapura,Kalimantan Barat,jabodetabek
LOC00687,Sukabumi,Sulawesi Selatan,
LOC00688,Tebingtinggi,Jawa Tengah,
LOC00689,Blitar,Jambi,
LOC00690,Madiun,Jawa Tengah,Bali
LOC00691,Semarang,Sumatera Utara,
LOC00692,Meulaboh,Kalimantan Timur,jabodetabek
LOC00693,Pangkalpinang,Papua Barat,Jawa Barat
LOC00694,Binjai,Sulawesi Utara,jabodetabek
LOC00695,Magelang,Sulawesi Tengah,JAWA TENGAH
LOC00696,Tomohon,Sumatera Barat,JAWA TENGAH
LOC00697,Kota Administrasi Jakarta Utara,Jawa Tengah,jabodetabek
LOC00698,Mataram,Riau,jabodetabek
LOC00699,Sorong,Bengkulu,
LOC00700,Surakarta,Jambi,Bali
LOC00701,Lubuklinggau,Banten,
LOC00702,Sorong,Sulawesi Utara,
LOC00703,Pontianak,Sumatera Utara,
LOC00704,Cimahi,Kalimantan Timur,JAWA TENGAH
LOC00705,Tangerang Selatan,Sumatera Selatan,
LOC00706,Bau-Bau,Jambi,Jawa Barat
LOC00707,Payakumbuh,Maluku Utara,
LOC00708,Prabumulih,Maluku,Bali
LOC00709,Pagaralam,Jawa Tengah,Bali
LOC00710,Samarinda,DI Yogyakarta,
LOC00711,Banda Aceh,Sumatera Utara,
LOC00712,Palangkaraya,Maluku,Jawa Barat
LOC00713,Gorontalo,Papua Barat,Bali
LOC00714,Banjar,Sulawesi Tengah,Jawa Barat
LOC00715,Banda Aceh,Papua Barat,JAWA TENGAH
LOC00716,Pasuruan,DI Yogyakarta,Bali
LOC00717,Salatiga,Sumatera Utara,jabodetabek
LOC00718,Tangerang,Maluku Utara,Jawa Barat
LOC00719,Bau-Bau,Lampung,Bali
LOC00720,Sorong,Kepulauan Riau,
LOC00721,Serang,Bali,jabodetabek
LOC00722,Tangerang Selatan,Sumatera Utara,
LOC00723,Subulussalam,Jambi,Bali
LOC00724,Madiun,Nusa Tenggara Timur,Bali
LOC00725,Kota Administrasi Jakarta Timur,Sumatera Utara,Bali
LOC00726,Bontang,Nusa Tenggara Timur,JAWA TENGAH
LOC00727,Palopo,Banten,Jawa Barat
LOC00728,Bandar Lampung,Banten,Jawa Barat
LOC00729,Salatiga,Nusa Tenggara Barat,Jawa Barat
LOC00730,Binjai,Sulawesi Tenggara,JAWA TENGAH
LOC00731,Serang,Gorontalo,Bali
LOC00732,Jambi,DI Yogyakarta,JAWA TENGAH
LOC00733,Langsa,Jawa Barat,JAWA TENGAH
LOC00734,Serang,Bengkulu,jabodetabek
LOC00735,Subulussalam,Riau,Bali
LOC00736,Bengkulu,Sulawesi Tenggara,jabodetabek
LOC00737,Kota Administrasi Jakarta Utara,DKI Jakarta,jabodetabek
LOC00738,Palembang,Bali,Jawa Barat
LOC00739,Surakarta,Kalimantan Timur,Jawa Barat
LOC00740,Madiun,Bengkulu,
LOC00741,Pagaralam,Sulawesi Tengah,
LOC00742,Kediri,Maluku Utara,JAWA TENGAH
LOC00743,Kendari,Jawa Timur,Bali
LOC00744,Metro,Kalimantan Selatan,JAWA TENGAH
LOC00745,Subulussalam,Sulawesi Barat,Bali
LOC00746,Bontang,Riau,
LOC00747,Sukabumi,Bengkulu,
LOC00748,Samarinda,Aceh,
LOC00749,Subulussalam,Bengkulu,jabodetabek
LOC00750,Tanjungpinang,Sumatera Barat,JAWA TENGAH
LOC00751,Semarang,Sumatera Utara,JAWA TENGAH
LOC00752,Depok,Nusa Tenggara Barat,JAWA TENGAH
LOC00753,Batu,Papua,jabodetabek
LOC00754,Tangerang,DKI Jakarta,JAWA TENGAH
LOC00755,Palangkaraya,Jawa Timur,JAWA TENGAH
LOC00756,Tanjungbalai,Lampung,Jawa Barat
LOC00757,Palembang,Gorontalo,
LOC00758,Bau-Bau,Kepulauan Riau,
LOC00759,Mojokerto,Sulawesi Barat,JAWA TENGAH
LOC00760,Tangerang,Maluku Utara,jabodetabek
LOC00761,Langsa,Kepulauan Bangka Belitung,Jawa Barat
LOC00762,Kota Administrasi Jakarta Selatan,Bengkulu,Jawa Barat
LOC00763,Parepare,Nusa Tenggara Barat,Bali
LOC00764,Banda Aceh,Papua Barat,
LOC00765,Blitar,Kalimantan Barat,Bali
LOC00766,Bau-Bau,Papua,
LOC00767,Banjar,Sulawesi Tengah,JAWA TENGAH
LOC00768,Banjarbaru,Riau,jabodetabek
LOC00769,Payakumbuh,Sulawesi Selatan,Jawa Barat
LOC00770,Metro,Jambi,
LOC00771,Pasuruan,Jambi,JAWA TENGAH
LOC00772,Bau-Bau,Banten,Bali
LOC00773,Sabang,Jambi,Bali
LOC00774,Meulaboh,Papua,Jawa Barat
LOC00775,Solok,Jawa Barat,JAWA TENGAH
LOC00776,Surakarta,Jawa Tengah,Jawa Barat
LOC00777,Gorontalo,Jambi,
LOC00778,Probolinggo,Sumatera Selatan,
LOC00779,Meulaboh,DI Yogyakarta,
LOC00780,Bau-Bau,Riau,jabodetabek
LOC00781,Bau-Bau,Kalimantan Utara,Jawa Barat
LOC00782,Pariaman,Sumatera Utara,Jawa Barat
LOC00783,Gorontalo,Papua Barat,jabodetabek
LOC00784,Pagaralam,Lampung,jabodetabek
LOC00785,Depok,Lampung,Bali
LOC00786,Tegal,Bali,Bali
LOC00787,Kotamobagu,Maluku Utara,Bali
LOC00788,Batam,Jawa Timur,JAWA TENGAH
LOC00789,Magelang,Kalimantan Tengah,Jawa Barat
LOC00790,Balikpapan,Sulawesi Selatan,Bali
LOC00791,Jayapura,Nusa Tenggara Timur,JAWA TENGAH
LOC00792,Lubuklinggau,Maluku,Jawa Barat
LOC00793,Banjarbaru,Nusa Tenggara Barat,Bali
LOC00794,Sorong,Jawa Timur,Bali
LOC00795,Payakumbuh,Kalimantan Tengah,JAWA TENGAH
LOC00796,Manado,Riau,Jawa Barat
LOC00797,Padang,Papua,JAWA TENGAH
LOC00798,Singkawang,DI Yogyakarta,Bali
LOC00799,Cimahi,DKI Jakarta,
LOC00800,Sungai Penuh,Banten,jabodetabek
LOC00801,Batam,Jawa Timur,Jawa Barat
LOC00802,Bandung,Sumatera Selatan,JAWA TENGAH
LOC00803,Tomohon,Banten,Jawa Barat
LOC00804,Tidore Kepulauan,Sulawesi Selatan,jabodetabek
LOC00805,Payakumbuh,Bengkulu,JAWA TENGAH
LOC00806,Malang,Maluku Utara,jabodetabek
LOC00807,Kediri,Kepulauan Riau,Bali
LOC00808,Tangerang,Maluku,jabodetabek
LOC00809,Bontang,Jawa Barat,Bali
LOC00810,Manado,Sulawesi Selatan,jabodetabek
LOC00811,Meulaboh,Jawa Tengah,JAWA TENGAH
LOC00812,Kendari,Lampung,JAWA TENGAH
LOC00813,Kota Administrasi Jakarta Timur,Bali,Jawa Barat
LOC00814,Sawahlunto,Bengkulu,Jawa Barat
LOC00815,Banjar,Lampung,JAWA TENGAH
LOC00816,Denpasar,Kalimantan Tengah,Jawa Barat
LOC00817,Banda Aceh,Kalimantan Utara,Bali
LOC00818,Pontianak,Sumatera Barat,jabodetabek
LOC00819,Metro,Maluku,
LOC00820,Cimahi,Jawa Timur,Jawa Barat
LOC00821,Madiun,Kepulauan Bangka Belitung,Bali
LOC00822,Bandar Lampung,Sumatera Utara,jabodetabek
LOC00823,Parepare,Riau,
LOC00824,Sungai Penuh,DKI Jakarta,Jawa Barat
LOC00825,Surabaya,Papua Barat,JAWA TENGAH
LOC00826,Kotamobagu,Lampung,
LOC00827,Padangpanjang,Gorontalo,Bali
LOC00828,Palopo,Bali,
LOC00829,Pontianak,Sulawesi Utara,JAWA TENGAH
LOC00830,Cimahi,DI Yogyakarta,Jawa Barat
LOC00831,Denpasar,Nusa Tenggara Barat,Jawa Barat
LOC00832,Bau-Bau,DKI Jakarta,JAWA TENGAH
LOC00833,Tanjungbalai,Maluku,Bali
LOC00834,Surabaya,Lampung,Jawa Barat
LOC00835,Binjai,DI Yogyakarta,jabodetabek
LOC00836,Tebingtinggi,Gorontalo,jabodetabek
LOC00837,Langsa,Bengkulu,Jawa Barat
LOC00838,Purwokerto,Sumatera Selatan,jabodetabek
LOC00839,Bengkulu,Kalimantan Timur,Jawa Barat
LOC00840,Tarakan,Sulawesi Tengah,JAWA TENGAH
LOC00841,Padangpanjang,Kepulauan Riau,JAWA TENGAH
LOC00842,Kota Administrasi Jakarta Timur,Sumatera Barat,jabodetabek
LOC00843,Binjai,Aceh,Jawa Barat
LOC00844,Bontang,DKI Jakarta,Jawa Barat
LOC00845,Bontang,Maluku,
LOC00846,Pekanbaru,Papua Barat,
LOC00847,Denpasar,Kalimantan Barat,
LOC00848,Yogyakarta,Sulawesi Tengah,jabodetabek
LOC00849,Bitung,Nusa Tenggara Timur,
LOC00850,Bandung,Jambi,jabodetabek
LOC00851,Bogor,Jawa Timur,jabodetabek
LOC00852,Cirebon,Jawa Barat,Bali
LOC00853,Tual,Kepulauan Bangka Belitung,jabodetabek
LOC00854,Bontang,Lampung,
LOC00855,Bitung,Gorontalo,JAWA TENGAH
LOC00856,Yogyakarta,Kepulauan Riau,Jawa Barat
LOC00857,Bogor,Jambi,JAWA TENGAH
LOC00858,Metro,Papua Barat,
LOC00859,Yogyakarta,DKI Jakarta,Jawa Barat
LOC00860,Purwokerto,Sulawesi Utara,Jawa Barat
LOC00861,Bandung,Jawa Tengah,JAWA TENGAH
LOC00862,Mojokerto,Nusa Tenggara Barat,Jawa Barat
LOC00863,Tanjungbalai,Jawa Timur,jabodetabek
LOC00864,Sorong,Kepulauan Riau,Bali
LOC00865,Tarakan,Sumatera Selatan,Bali
LOC00866,Madiun,Sulawesi Tenggara,JAWA TENGAH
LOC00867,Ternate,Sulawesi Utara,
LOC00868,Tanjungbalai,Gorontalo,JAWA TENGAH
LOC00869,Jayapura,Sumatera Utara,
LOC00870,Salatiga,Kepulauan Riau,
LOC00871,Sibolga,Sumatera Utara,Bali
LOC00872,Tanjungpinang,Jambi,
LOC00873,Sabang,Sumatera Barat,Jawa Barat
LOC00874,Kotamobagu,Kepulauan Bangka Belitung,jabodetabek
LOC00875,Mataram,Jawa Timur,Jawa Barat
LOC00876,Kota Administrasi Jakarta Barat,Kepulauan Bangka Belitung,Jawa Barat
LOC00877,Jambi,Nusa Tenggara Timur,JAWA TENGAH
LOC00878,Sabang,Banten,Jawa Barat
LOC00879,Kendari,DI Yogyakarta,Bali
LOC00880,Sawahlunto,Kalimantan Selatan,jabodetabek
LOC00881,Kupang,Riau,Jawa Barat
LOC00882,Palopo,Kalimantan Barat,
LOC00883,Batam,Maluku,JAWA TENGAH
LOC00884,Tual,Papua,jabodetabek
LOC00885,Batam,Sumatera Utara,Jawa Barat
LOC00886,Tomohon,Jawa Timur,jabodetabek
LOC00887,Padang Sidempuan,Maluku Utara,JAWA TENGAH
LOC00888,Pekalongan,Riau,
LOC00889,Sawahlunto,Bali,JAWA TENGAH
LOC00890,Kota Administrasi Jakarta Barat,Sulawesi Tenggara,Bali
LOC00891,Padangpanjang,Gorontalo,JAWA TENGAH
LOC00892,Tomohon,Sulawesi Tengah,Bali
LOC00893,Dumai,Papua Barat,Jawa Barat
LOC00894,Tomohon,Kalimantan Barat,Jawa Barat
LOC00895,Subulussalam,Kepulauan Riau,jabodetabek
LOC00896,Lubuklinggau,Jawa Barat,jabodetabek
LOC00897,Bandung,Kalimantan Selatan,Bali
LOC00898,Prabumulih,Sulawesi Tengah,
LOC00899,Depok,Sulawesi Tengah,jabodetabek
LOC00900,Bekasi,Kalimantan Barat,
LOC00901,Sawahlunto,Sumatera Barat,jabodetabek
LOC00902,Kota Administrasi Jakarta Utara,Jawa Tengah,jabodetabek
LOC00903,Solok,Aceh,JAWA TENGAH
LOC00904,Palangkaraya,Kalimantan Selatan,Jawa Barat
LOC00905,Pekanbaru,Bengkulu,jabodetabek
LOC00906,Bekasi,Jambi,Jawa Barat
LOC00907,Pekalongan,Papua Barat,
LOC00908,Semarang,Jawa Timur,
LOC00909,Padangpanjang,Bengkulu,Bali
LOC00910,Metro,Papua Barat,JAWA TENGAH
LOC00911,Bogor,Kalimantan Barat,Jawa Barat
LOC00912,Pekalongan,Sumatera Utara,jabodetabek
LOC00913,Tasikmalaya,Kalimantan Selatan,
LOC00914,Surakarta,Jawa Timur,Bali
LOC00915,Tual,Kepulauan Riau,
LOC00916,Langsa,Sumatera Selatan,JAWA TENGAH
LOC00917,Mataram,Papua,jabodetabek
LOC00918,Tanjungbalai,Jawa Barat,Jawa Barat
LOC00919,Payakumbuh,Papua Barat,
LOC00920,Kupang,Sumatera Barat,jabodetabek
LOC00921,Bandung,Bengkulu,
LOC00922,Subulussalam,Kalimantan Barat,JAWA TENGAH
LOC00923,Bau-Bau,Kalimantan Tengah,
LOC00924,Banda Aceh,Sulawesi Barat,Jawa Barat
LOC00925,Surabaya,Bali,JAWA TENGAH
LOC00926,Tanjungbalai,DKI Jakarta,jabodetabek
LOC00927,Padangpanjang,DI Yogyakarta,jabodetabek
LOC00928,Pangkalpinang,Maluku Utara,JAWA TENGAH
LOC00929,Tebingtinggi,Lampung,JAWA TENGAH
LOC00930,Purwokerto,Sulawesi Utara,
LOC00931,Padangpanjang,Lampung,
LOC00932,Probolinggo,Sulawesi Tengah,Jawa Barat
LOC00933,Madiun,Bali,
LOC00934,Sabang,Sumatera Barat,Bali
LOC00935,Sungai Penuh,DI Yogyakarta,
LOC00936,Sorong,Kalimantan Timur,JAWA TENGAH
LOC00937,Banjarbaru,Bali,Bali
LOC00938,Sawahlunto,Aceh,JAWA TENGAH
LOC00939,Meulaboh,Aceh,Jawa Barat
LOC00940,Kendari,Riau,Jawa Barat
LOC00941,Metro,DI Yogyakarta,Jawa Barat
LOC00942,Palopo,Sumatera Utara,Bali
LOC00943,Pekalongan,Papua Barat,JAWA TENGAH
LOC00944,Tebingtinggi,Sumatera Barat,Jawa Barat
LOC00945,Bau-Bau,Jambi,jabodetabek
LOC00946,Pekalongan,Lampung,Bali
LOC00947,Kota Administrasi Jakarta Utara,Jawa Timur,jabodetabek
LOC00948,Kediri,Riau,JAWA TENGAH
LOC00949,Kediri,Papua,Bali
LOC00950,Tasikmalaya,Kepulauan Riau,jabodetabek
LOC00951,Balikpapan,Kalimantan Selatan,JAWA TENGAH
LOC00952,Padang Sidempuan,DI Yogyakarta,JAWA TENGAH
LOC00953,Gorontalo,DI Yogyakarta,
LOC00954,Tarakan,Bengkulu,Jawa Barat
LOC00955,Cilegon,Maluku,Jawa Barat
LOC00956,Semarang,Sumatera Barat,JAWA TENGAH
LOC00957,Semarang,Sumatera Barat,Jawa Barat
LOC00958,Batam,Sulawesi Barat,Bali
LOC00959,Tual,Jawa Tengah,JAWA TENGAH
LOC00960,Pagaralam,Sumatera Utara,jabodetabek
LOC00961,Tarakan,Sulawesi Selatan,jabodetabek
LOC00962,Jambi,Papua,jabodetabek
LOC00963,Tebingtinggi,Kepulauan Bangka Belitung,Bali
LOC00964,Bengkulu,Aceh,jabodetabek
LOC00965,Bandar Lampung,Kepulauan Riau,Bali
LOC00966,Banjarmasin,Sumatera Utara,Jawa Barat
LOC00967,Parepare,Riau,
LOC00968,Singkawang,Jawa Timur,
LOC00969,Binjai,Sulawesi Barat,
LOC00970,Dumai,Sumatera Selatan,JAWA TENGAH
LOC00971,Kendari,Papua Barat,jabodetabek
LOC00972,Solok,Aceh,
LOC00973,Kediri,Maluku,jabodetabek
LOC00974,Mataram,Kepulauan Riau,jabodetabek
LOC00975,Kendari,Papua,Jawa Barat
LOC00976,Tegal,Nusa Tenggara Timur,jabodetabek
LOC00977,Pekalongan,DI Yogyakarta,JAWA TENGAH
LOC00978,Pekanbaru,Kepulauan Bangka Belitung,
LOC00979,Banjarbaru,Papua,JAWA TENGAH
LOC00980,Jayapura,Sumatera Barat,Bali
LOC00981,Kota Administrasi Jakarta Selatan,Sumatera Selatan,
LOC00982,Sawahlunto,Bali,
LOC00983,Jayapura,DI Yogyakarta,JAWA TENGAH
LOC00984,Bengkulu,Kalimantan Utara,jabodetabek
LOC00985,Kota Administrasi Jakarta Barat,Jawa Timur,jabodetabek
LOC00986,Serang,Sumatera Utara,Jawa Barat
LOC00987,Solok,Sulawesi Utara,Jawa Barat
LOC00988,Pangkalpinang,Sulawesi Tenggara,jabodetabek
LOC00989,Banjarmasin,Sumatera Selatan,Jawa Barat
LOC00990,Ternate,Kalimantan Selatan,Bali
LOC00991,Tanjungbalai,Papua,JAWA TENGAH
LOC00992,Magelang,Sulawesi Tenggara,JAWA TENGAH
LOC00993,Palu,Bali,Jawa Barat
LOC00994,Gorontalo,Kalimantan Selatan,Jawa Barat
LOC00995,Denpasar,DI Yogyakarta,jabodetabek
LOC00996,Pasuruan,Maluku Utara,Bali
LOC00997,Mataram,Sumatera Barat,JAWA TENGAH
LOC00998,Blitar,Kepulauan Bangka Belitung,JAWA TENGAH
LOC00999,Sibolga,Sulawesi Tengah,Bali
LOC01000,Lubuklinggau,Sulawesi Utara,
LOC01001,Bima,Banten,
LOC01002,Bontang,Bali,Bali
LOC01003,Sukabumi,Kalimantan Timur,JAWA TENGAH
LOC01004,Bogor,Kalimantan Timur,JAWA TENGAH
LOC01005,Bontang,Sulawesi Utara,Bali
LOC01006,Parepare,DI Yogyakarta,
LOC01007,Probolinggo,Riau,JAWA TENGAH
LOC01008,Medan,Papua,JAWA TENGAH
LOC01009,Mojokerto,Maluku,JAWA TENGAH
LOC01010,Tebingtinggi,DKI Jakarta,Bali
LOC01011,Sungai Penuh,Aceh,Bali
LOC01012,Pangkalpinang,Jawa Tengah,Bali
LOC01013,Tomohon,Bali,JAWA TENGAH
LOC01014,Bandar Lampung,Jawa Barat,jabodetabek
LOC01015,Singkawang,Bengkulu,JAWA TENGAH
LOC01016,Denpasar,Jambi,Bali
