order_id,customer_id,driver_id,service_id,payment_id,location_id,time_id,price,distance,discount,order_status
ORD00261,CUST02381,DRV02359,SRV02,PAY03,LOC07658,T2023122706,34585,9.38,0,COMPLETED
ORD00262,CUST07112,DRV05099,SRV03,PAY02,LOC04554,T2023032823,78864,13.37,0,cancelled
ORD00263,CUST02556,DRV08658,SRV02,PAY01,LOC04254,T2024011621,-50000,18.26,10000,completed
ORD00264,CUST00651,DRV08804,SRV02,PAY01,LOC00932,T2023102114,23003,14.39,10000,
ORD00265,CUST07130,DRV07061,SRV03,PAY02,LOC02920,T2023052309,120091,18.74,5000,cancelled
ORD00266,CUST03478,DRV02808,SRV02,PAY03,LOC06175,T2023100721,131826,15.22,10000,COMPLETED
ORD00267,CUST07288,DRV00150,SRV01,PAY02,LOC06274,T2024010621,29293,19.55,0,completed
ORD00268,CUST02692,DRV01466,SRV02,PAY02,LOC08465,T2023072810,38234,19.07,5000,completed
ORD00269,CUST08190,DRV04326,SRV02,PAY01,LOC04034,T2023121318,130889,7.77,5000,
ORD00270,CUST01792,DRV08441,SRV02,PAY03,LOC07461,T2023022606,20216,11.74,10000,
ORD00271,CUST02392,DRV09297,SRV01,PAY02,LOC08184,T2023090419,147877,10.16,0,completed
ORD00272,CUST00913,DRV01889,SRV03,PAY03,LOC01506,T2023090216,139084,6.82,0,COMPLETED
ORD00273,CUST01068,DRV08457,SRV01,PAY02,LOC06376,T2023030115,166190,13.48,10000,COMPLETED
ORD00274,CUST07800,DRV02368,SRV03,PAY01,LOC03763,T2024011305,111649,10.59,0,completed
ORD00275,CUST08664,DRV03954,SRV01,PAY02,LOC07243,T2023042500,153444,14.69,5000,
ORD00276,CUST07326,DRV03563,SRV03,PAY02,LOC06375,T2023072004,63497,19.83,0,cancelled
ORD00277,CUST02630,DRV07619,SRV01,PAY01,LOC01816,T2023052720,-50000,16.46,10000,cancelled
ORD00278,CUST02444,DRV08756,SRV01,PAY03,LOC01062,T2023091818,53427,13.88,0,completed
ORD00279,CUST08649,DRV03025,SRV01,PAY02,LOC07222,T2023010506,86971,3.37,10000,cancelled
ORD00280,CUST03555,DRV02881,SRV02,PAY02,LOC03125,T2023013007,49758,8.03,0,COMPLETED
ORD00281,CUST04732,DRV01325,SRV03,PAY03,LOC02033,T2023061922,48155,4.71,5000,completed
ORD00282,CUST04839,DRV05401,SRV02,PAY03,LOC09547,T2024010916,151849,6.01,5000,cancelled
ORD00283,CUST01853,DRV01012,SRV01,PAY02,LOC01897,T2023061115,162920,4.87,0,completed
ORD00284,CUST00930,DRV02153,SRV03,PAY02,LOC03264,T2023122208,61180,17.09,0,COMPLETED
ORD00285,CUST03434,DRV07132,SRV01,PAY02,LOC06326,T2024010623,188564,14.92,0,cancelled
ORD00286,CUST00576,DRV07107,SRV03,PAY02,LOC04371,T2023031508,167077,14.54,0,COMPLETED
ORD00287,CUST04853,DRV02380,SRV01,PAY03,LOC08135,T2023012118,72475,18.35,10000,completed
ORD00288,CUST09292,DRV09099,SRV02,PAY02,LOC01382,T2023060509,127135,6.97,10000,cancelled
ORD00289,CUST06873,DRV08601,SRV02,PAY01,LOC04008,T2023030318,195298,19.38,0,
ORD00290,CUST09174,DRV02198,SRV02,PAY01,LOC08496,T2023021710,147622,15.68,5000,cancelled
ORD00291,CUST02798,DRV05224,SRV01,PAY03,LOC05324,T2023112406,115633,18.39,10000,
ORD00292,CUST04041,DRV00642,SRV03,PAY01,LOC01930,T2023112202,51301,13.25,0,
ORD00293,CUST02855,DRV05592,SRV02,PAY03,LOC07004,T2023071015,167046,19.32,0,cancelled
ORD00294,CUST04010,DRV04079,SRV03,PAY02,LOC07949,T2023012811,37614,5.61,0,cancelled
ORD00295,CUST07790,DRV09987,SRV03,PAY02,LOC02393,T2023122701,177164,9.59,5000,COMPLETED
ORD00296,CUST04998,DRV07772,SRV02,PAY02,LOC02556,T2023111506,36259,13.81,0,completed
ORD00297,CUST01067,DRV03059,SRV01,PAY01,LOC06898,T2023040502,116425,7.75,10000,
ORD00298,CUST07658,DRV02294,SRV01,PAY02,LOC08586,T2024012523,184913,12.01,0,
ORD00299,CUST09925,DRV09309,SRV03,PAY03,LOC08250,T2024011606,96968,15.53,5000,completed
ORD00300,CUST09943,DRV02552,SRV01,PAY01,LOC06160,T2023060201,88609,4.91,5000,completed
ORD00301,CUST03060,DRV08017,SRV02,PAY01,LOC06199,T2024010814,146198,10.95,5000,completed
ORD00302,CUST09044,DRV06618,SRV03,PAY03,LOC08115,T2023072115,125200,15.9,0,
ORD00303,CUST05444,DRV00790,SRV01,PAY02,LOC05729,T2023072620,163597,9.61,0,
ORD00304,CUST09510,DRV01761,SRV03,PAY01,LOC09126,T2023042414,181708,4.72,0,COMPLETED
ORD00305,CUST06301,DRV00178,SRV01,PAY02,LOC04791,T2023100120,194264,16.01,0,
ORD00306,CUST00208,DRV00867,SRV01,PAY01,LOC04044,T2023011401,98696,17.83,10000,
ORD00307,CUST04462,DRV02316,SRV03,PAY03,LOC02178,T2023022103,178478,1.9,0,cancelled
ORD00308,CUST00758,DRV08120,SRV01,PAY03,LOC08457,T2023121116,132042,3.05,5000,cancelled
ORD00309,CUST05584,DRV05972,SRV03,PAY02,LOC04451,T2023072700,65791,18.61,5000,
ORD00310,CUST08732,DRV09050,SRV03,PAY01,LOC07021,T2023062114,16089,7.98,0,
ORD00311,CUST01313,DRV05351,SRV03,PAY03,LOC07884,T2023120616,82229,3.18,0,completed
ORD00312,CUST06347,DRV08978,SRV02,PAY01,LOC08141,T2023061521,48032,10.76,0,cancelled
ORD00313,CUST07671,DRV05705,SRV03,PAY01,LOC04233,T2023090300,1,16.87,0,COMPLETED
ORD00314,CUST03857,DRV01130,SRV03,PAY02,LOC04571,T2023112916,35310,17.36,5000,completed
ORD00315,CUST01492,DRV09418,SRV02,PAY01,LOC03719,T2023122122,173354,19.65,0,completed
ORD00316,CUST06845,DRV01056,SRV01,PAY03,LOC04818,T2023102519,48764,1.65,0,completed
ORD00317,CUST04252,DRV08503,SRV02,PAY03,LOC09789,T2024010309,105115,18.45,0,cancelled
ORD00318,CUST08020,DRV08183,SRV03,PAY03,LOC09248,T2023122620,140846,13.75,0,cancelled
ORD00319,CUST09255,DRV00513,SRV03,PAY03,LOC07563,T2023121616,94458,18.8,0,cancelled
ORD00320,CUST09525,DRV01692,SRV02,PAY02,LOC05998,T2023051411,125970,4.8,5000,
ORD00321,CUST00360,DRV05559,SRV02,PAY03,LOC03935,T2023031803,189511,16.17,0,cancelled
ORD00322,CUST02140,DRV00139,SRV02,PAY01,LOC09780,T2023050100,52778,2.34,0,completed
ORD00323,CUST05992,DRV09722,SRV03,PAY02,LOC00218,T2023120515,49931,1.81,0,completed
ORD00324,CUST08810,DRV02472,SRV01,PAY02,LOC09347,T2023041218,182778,15.55,5000,
ORD00325,CUST05505,DRV02023,SRV02,PAY03,LOC07764,T2023080814,141044,16.54,0,
ORD00326,CUST02696,DRV07507,SRV01,PAY01,LOC09404,T2023072218,24694,6.96,5000,cancelled
ORD00327,CUST03297,DRV03620,SRV03,PAY01,LOC08991,T2023012700,85117,1.69,0,cancelled
ORD00328,CUST05973,DRV01120,SRV01,PAY03,LOC08310,T2024013110,188044,3.64,5000,COMPLETED
ORD00329,CUST04220,DRV07860,SRV03,PAY01,LOC06987,T2023032412,180068,2.29,5000,COMPLETED
ORD00330,CUST05771,DRV08064,SRV03,PAY03,LOC00334,T2023061300,79155,8.24,0,completed
ORD00331,CUST09874,DRV05972,SRV03,PAY03,LOC03480,T2023030719,162222,10.07,10000,completed
ORD00332,CUST08148,DRV09720,SRV03,PAY03,LOC03011,T2023012105,55463,2.39,0,
ORD00333,CUST03474,DRV02151,SRV01,PAY02,LOC07207,T2023100622,92033,7.19,0,COMPLETED
ORD00334,CUST07038,DRV04907,SRV02,PAY02,LOC01726,T2023031005,15008,7.24,0,completed
ORD00335,CUST03924,DRV05344,SRV03,PAY01,LOC03196,T2023100515,52975,3.88,0,COMPLETED
ORD00336,CUST02277,DRV00841,SRV01,PAY02,LOC00354,T2023112320,23787,10.57,5000,cancelled
ORD00337,CUST00820,DRV09705,SRV01,PAY02,LOC08495,T2023092405,48983,2.85,0,COMPLETED
ORD00338,CUST02624,DRV03373,SRV01,PAY01,LOC07701,T2023061410,119209,16.78,10000,cancelled
ORD00339,CUST06126,DRV09365,SRV03,PAY02,LOC08471,T2023111006,1,2.03,5000,cancelled
ORD00340,CUST04225,DRV05022,SRV01,PAY03,LOC03828,T2023012902,144226,14.09,0,
ORD00341,CUST08159,DRV01318,SRV02,PAY02,LOC01697,T2023042505,65951,6.83,0,
ORD00342,CUST03977,DRV06643,SRV01,PAY02,LOC07504,T2023012806,165070,15.16,10000,cancelled
ORD00343,CUST01571,DRV02423,SRV01,PAY01,LOC09179,T2024021004,81769,8.37,0,completed
ORD00344,CUST08575,DRV09715,SRV02,PAY02,LOC04204,T2023092717,184250,3.32,0,completed
ORD00345,CUST09738,DRV08161,SRV01,PAY02,LOC01989,T2023020901,106447,3.15,10000,cancelled
ORD00346,CUST01873,DRV01496,SRV01,PAY01,LOC02105,T2023061402,107294,15.18,0,cancelled
ORD00347,CUST02347,DRV04503,SRV02,PAY03,LOC00511,T2023060421,98884,6.71,5000,COMPLETED
ORD00348,CUST04673,DRV09109,SRV03,PAY01,LOC05030,T2023062916,28747,2.01,10000,completed
ORD00349,CUST02625,DRV00312,SRV03,PAY01,LOC02880,T2024020109,97781,7.9,0,completed
ORD00350,CUST01011,DRV08507,SRV01,PAY02,LOC04298,T2023082619,132151,6.65,5000,completed
ORD00351,CUST01177,DRV02961,SRV03,PAY03,LOC08879,T2023042603,163417,10.68,0,completed
ORD00352,CUST09459,DRV02095,SRV02,PAY01,LOC06860,T2023031208,99240,18.68,5000,
ORD00353,CUST06373,DRV07947,SRV02,PAY03,LOC02206,T2023062514,189599,15.32,10000,COMPLETED
ORD00354,CUST03727,DRV01988,SRV01,PAY03,LOC05160,T2023070622,78701,19.35,0,completed
ORD00355,CUST04089,DRV01998,SRV01,PAY02,LOC00470,T2023102422,30564,15.54,0,cancelled
ORD00356,CUST06138,DRV05861,SRV02,PAY01,LOC05229,T2023012820,104215,15.74,5000,cancelled
ORD00357,CUST00355,DRV03777,SRV02,PAY03,LOC05799,T2023080901,80592,5.34,10000,
ORD00358,CUST07702,DRV03217,SRV01,PAY02,LOC03014,T2024021822,145103,1.63,10000,
ORD00359,CUST06477,DRV09762,SRV02,PAY03,LOC04118,T2023112018,49850,11.95,5000,cancelled
ORD00360,CUST00790,DRV09702,SRV01,PAY03,LOC05334,T2023081104,141546,18.41,5000,completed
ORD00361,CUST08206,DRV03726,SRV02,PAY01,LOC05554,T2023110901,182465,15.0,0,completed
ORD00362,CUST05318,DRV03428,SRV03,PAY03,LOC07134,T2023121922,114304,13.68,0,COMPLETED
ORD00363,CUST04290,DRV03678,SRV03,PAY01,LOC02323,T2023122923,39371,13.02,10000,completed
ORD00364,CUST00448,DRV03017,SRV03,PAY02,LOC01631,T2023071803,46601,18.86,5000,
ORD00365,CUST02703,DRV06807,SRV02,PAY01,LOC03672,T2023062600,177356,18.07,10000,completed
ORD00366,CUST01518,DRV03996,SRV02,PAY01,LOC02508,T2023060621,177549,10.34,0,COMPLETED
ORD00367,CUST00482,DRV05932,SRV02,PAY03,LOC07642,T2023040511,114900,9.49,0,COMPLETED
ORD00368,CUST05516,DRV06668,SRV03,PAY03,LOC07857,T2023070503,150415,16.84,5000,COMPLETED
ORD00369,CUST06338,DRV06584,SRV03,PAY01,LOC06668,T2023060909,101091,5.65,0,COMPLETED
ORD00370,CUST05176,DRV03257,SRV01,PAY01,LOC04453,T2023060402,181688,4.95,0,cancelled
ORD00371,CUST08524,DRV09489,SRV03,PAY03,LOC07542,T2024020818,126741,12.75,10000,cancelled
ORD00372,CUST01606,DRV05988,SRV01,PAY01,LOC00430,T2023050210,182232,18.49,0,cancelled
ORD00373,CUST04653,DRV09124,SRV02,PAY01,LOC06945,T2023082022,61327,17.96,0,
ORD00374,CUST08047,DRV05409,SRV01,PAY01,LOC05390,T2023100421,76365,18.18,0,COMPLETED
ORD00375,CUST01305,DRV08408,SRV01,PAY01,LOC05682,T2023072215,65305,3.67,10000,
ORD00376,CUST05224,DRV01483,SRV03,PAY03,LOC04770,T2023020309,83339,11.06,0,
ORD00377,CUST07805,DRV05310,SRV03,PAY01,LOC00919,T2023102222,133191,6.14,5000,
ORD00378,CUST04990,DRV04208,SRV02,PAY03,LOC07787,T2024012018,157715,3.21,5000,completed
ORD00379,CUST07450,DRV09934,SRV03,PAY03,LOC04880,T2023032713,198266,18.26,5000,cancelled
ORD00380,CUST00011,DRV05782,SRV01,PAY02,LOC02004,T2023051401,72763,5.3,10000,cancelled
ORD00381,CUST06873,DRV02582,SRV02,PAY02,LOC05014,T2023121015,30451,3.33,5000,cancelled
ORD00382,CUST07971,DRV01205,SRV01,PAY01,LOC07668,T2023040103,155037,3.39,10000,cancelled
ORD00383,CUST03343,DRV03166,SRV01,PAY03,LOC04311,T2023021916,1,12.22,5000,completed
ORD00384,CUST08584,DRV03725,SRV01,PAY03,LOC02609,T2024012419,187521,12.92,5000,cancelled
ORD00385,CUST08113,DRV01721,SRV02,PAY01,LOC08866,T2023010201,76170,18.05,0,completed
ORD00386,CUST02914,DRV02409,SRV03,PAY01,LOC01991,T2023031707,193254,9.35,10000,cancelled
ORD00387,CUST09894,DRV04910,SRV02,PAY03,LOC09622,T2023071202,125841,1.63,0,completed
ORD00388,CUST05258,DRV00911,SRV01,PAY03,LOC04395,T2023100319,110037,17.41,0,
ORD00389,CUST09827,DRV09500,SRV02,PAY02,LOC07746,T2023073022,81966,11.22,10000,
ORD00390,CUST03272,DRV07972,SRV02,PAY03,LOC06292,T2023042313,90746,7.43,10000,COMPLETED
ORD00391,CUST06319,DRV05090,SRV01,PAY02,LOC02730,T2023030307,39323,13.05,0,
ORD00392,CUST03575,DRV07817,SRV01,PAY03,LOC07831,T2023122111,159591,3.12,0,cancelled
ORD00393,CUST09301,DRV04884,SRV01,PAY03,LOC05223,T2023020415,84285,12.13,5000,completed
ORD00394,CUST02228,DRV05977,SRV02,PAY03,LOC04867,T2024012915,147327,3.68,10000,COMPLETED
ORD00395,CUST04290,DRV09622,SRV02,PAY01,LOC08138,T2023010403,176839,16.02,0,completed
ORD00396,CUST07618,DRV00629,SRV01,PAY02,LOC01952,T2023051716,97190,18.8,0,COMPLETED
ORD00397,CUST04948,DRV05341,SRV03,PAY01,LOC02755,T2023100308,135413,6.52,10000,
ORD00398,CUST05404,DRV00146,SRV01,PAY03,LOC01632,T2024020518,189307,13.23,10000,cancelled
ORD00399,CUST06030,DRV08398,SRV01,PAY03,LOC05658,T2024021407,166268,9.54,10000,
ORD00400,CUST09677,DRV00187,SRV02,PAY02,LOC07953,T2023100519,57371,12.87,5000,completed
ORD00401,CUST03709,DRV02574,SRV02,PAY01,LOC03313,T2023091110,85781,5.94,0,cancelled
ORD00402,CUST06661,DRV02384,SRV03,PAY02,LOC07817,T2023012410,35630,6.36,0,COMPLETED
ORD00403,CUST09117,DRV01960,SRV02,PAY01,LOC00871,T2023101020,192557,14.57,10000,cancelled
ORD00404,CUST03061,DRV06197,SRV02,PAY01,LOC05294,T2023032305,107250,17.09,0,COMPLETED
ORD00405,CUST08160,DRV03915,SRV02,PAY02,LOC00572,T2023113002,190247,11.8,10000,cancelled
ORD00406,CUST06749,DRV01998,SRV02,PAY03,LOC02592,T2023011218,143983,8.47,0,COMPLETED
ORD00407,CUST00265,DRV02064,SRV03,PAY02,LOC04800,T2023010913,33555,13.71,0,cancelled
ORD00408,CUST02623,DRV01202,SRV01,PAY02,LOC00936,T2024012019,43998,3.04,0,cancelled
ORD00409,CUST09884,DRV00186,SRV01,PAY01,LOC06745,T2023063001,168772,14.15,10000,COMPLETED
ORD00410,CUST02409,DRV07875,SRV03,PAY02,LOC05882,T2023020807,140624,18.8,0,
ORD00411,CUST05714,DRV01702,SRV01,PAY03,LOC07190,T2023042515,177974,2.07,0,completed
ORD00412,CUST02330,DRV07229,SRV01,PAY01,LOC07415,T2023102202,34757,9.61,10000,cancelled
ORD00413,CUST03812,DRV01300,SRV02,PAY01,LOC07760,T2023120319,40304,14.6,5000,
ORD00414,CUST00938,DRV02012,SRV02,PAY01,LOC01824,T2023110122,173699,5.53,10000,completed
ORD00415,CUST09087,DRV09089,SRV01,PAY02,LOC04958,T2023053118,149249,7.66,0,
ORD00416,CUST02000,DRV05929,SRV03,PAY01,LOC02409,T2023090223,81679,19.6,5000,COMPLETED
ORD00417,CUST09144,DRV06597,SRV02,PAY03,LOC03441,T2023111920,20823,8.58,0,COMPLETED
ORD00418,CUST08335,DRV02705,SRV01,PAY01,LOC05125,T2023110303,122362,17.29,5000,completed
ORD00419,CUST08920,DRV02139,SRV03,PAY01,LOC05058,T2023051323,117958,12.0,0,COMPLETED
ORD00420,CUST02854,DRV04474,SRV01,PAY01,LOC03324,T2023080112,37284,13.53,5000,completed
ORD00421,CUST01098,DRV09694,SRV02,PAY03,LOC03388,T2023102600,43901,12.67,10000,
ORD00422,CUST03442,DRV05323,SRV02,PAY03,LOC02319,T2023071522,21688,2.87,10000,cancelled
ORD00423,CUST02672,DRV07914,SRV02,PAY01,LOC02858,T2023020508,100088,1.57,0,COMPLETED
ORD00424,CUST04367,DRV08798,SRV02,PAY02,LOC04404,T2023082016,170650,10.63,5000,
ORD00425,CUST02560,DRV08476,SRV02,PAY02,LOC02587,T2023020915,131622,7.35,0,COMPLETED
ORD00426,CUST04938,DRV05331,SRV01,PAY03,LOC00322,T2023092207,33414,14.01,10000,completed
ORD00427,CUST08785,DRV01396,SRV03,PAY02,LOC08433,T2023051322,90393,10.52,10000,cancelled
ORD00428,CUST02822,DRV03069,SRV03,PAY03,LOC03960,T2024012908,194730,19.28,0,cancelled
ORD00429,CUST06850,DRV03104,SRV02,PAY02,LOC00367,T2023021512,189655,17.45,5000,COMPLETED
ORD00430,CUST04598,DRV08135,SRV01,PAY03,LOC04378,T2023112120,184045,4.13,0,completed
ORD00431,CUST07279,DRV01243,SRV01,PAY03,LOC03451,T2024011721,184835,7.64,0,completed
ORD00432,CUST06020,DRV09902,SRV02,PAY03,LOC00927,T2023120908,141960,1.88,10000,COMPLETED
ORD00433,CUST03388,DRV05130,SRV01,PAY02,LOC03241,T2023082018,-50000,16.13,5000,
ORD00434,CUST04410,DRV00794,SRV02,PAY02,LOC06648,T2023051517,145475,19.28,0,COMPLETED
ORD00435,CUST04588,DRV08541,SRV01,PAY02,LOC05406,T2024012702,181828,1.78,0,completed
ORD00436,CUST03934,DRV02315,SRV01,PAY01,LOC07742,T2023043010,95364,7.86,5000,COMPLETED
ORD00437,CUST03091,DRV02746,SRV01,PAY01,LOC07390,T2023011710,99010,13.57,0,
ORD00438,CUST02220,DRV03711,SRV01,PAY01,LOC02894,T2023012421,172864,12.45,0,cancelled
ORD00439,CUST02952,DRV04361,SRV01,PAY01,LOC06274,T2023010912,135345,5.16,5000,
ORD00440,CUST05761,DRV07038,SRV02,PAY02,LOC01317,T2023072215,189943,7.4,0,COMPLETED
ORD00441,CUST09969,DRV02335,SRV01,PAY02,LOC06804,T2023092921,75954,9.55,10000,COMPLETED
ORD00442,CUST03193,DRV03270,SRV03,PAY03,LOC02867,T2023092221,154040,19.55,0,cancelled
ORD00443,CUST01796,DRV09935,SRV01,PAY02,LOC01963,T2023042116,192507,10.58,0,COMPLETED
ORD00444,CUST09733,DRV01227,SRV03,PAY01,LOC08898,T2023051421,58218,14.21,0,cancelled
ORD00445,CUST07235,DRV07775,SRV03,PAY01,LOC02528,T2023073021,93558,19.82,10000,
ORD00446,CUST00424,DRV03213,SRV01,PAY02,LOC01021,T2023102216,78837,13.75,5000,cancelled
ORD00447,CUST05269,DRV03690,SRV03,PAY02,LOC06125,T2023121604,46551,17.71,10000,cancelled
ORD00448,CUST05008,DRV09137,SRV03,PAY02,LOC03511,T2023120421,23176,10.28,0,completed
ORD00449,CUST01156,DRV02606,SRV01,PAY01,LOC01141,T2023061110,133725,6.43,5000,completed
ORD00450,CUST09073,DRV06918,SRV01,PAY01,LOC06453,T2024012302,184381,14.18,5000,COMPLETED
ORD00451,CUST03723,DRV03886,SRV03,PAY03,LOC09296,T2023090709,181741,13.11,5000,cancelled
ORD00452,CUST02216,DRV03339,SRV01,PAY01,LOC00049,T2023022707,75402,3.23,0,COMPLETED
ORD00453,CUST00294,DRV03457,SRV03,PAY03,LOC09991,T2023110422,166289,5.92,0,
ORD00454,CUST08374,DRV08620,SRV01,PAY02,LOC07530,T2024020305,23806,3.39,10000,COMPLETED
ORD00455,CUST06967,DRV08360,SRV01,PAY03,LOC00982,T2023070521,37580,15.14,0,COMPLETED
ORD00456,CUST08710,DRV04897,SRV01,PAY03,LOC09325,T2023021608,174098,2.81,10000,
ORD00457,CUST07958,DRV08111,SRV02,PAY03,LOC05871,T2023020700,54227,15.26,10000,completed
ORD00458,CUST02711,DRV04784,SRV03,PAY01,LOC06544,T2023122807,142148,15.75,10000,completed
ORD00459,CUST02038,DRV03400,SRV01,PAY03,LOC08758,T2023061720,112412,10.43,0,cancelled
ORD00460,CUST01966,DRV04100,SRV02,PAY02,LOC01227,T2023030422,15894,5.25,10000,completed
ORD00461,CUST05369,DRV06992,SRV02,PAY01,LOC07107,T2023092003,79015,12.73,5000,cancelled
ORD00462,CUST09069,DRV07144,SRV03,PAY03,LOC04763,T2023081717,184753,12.99,0,
ORD00463,CUST07708,DRV04149,SRV01,PAY01,LOC08254,T2023043015,185017,14.54,0,cancelled
ORD00464,CUST09941,DRV03126,SRV01,PAY03,LOC03324,T2023112210,45838,9.95,5000,completed
ORD00465,CUST07995,DRV09637,SRV02,PAY03,LOC02904,T2023021923,174610,8.95,10000,completed
ORD00466,CUST09748,DRV08939,SRV03,PAY03,LOC08399,T2024021202,156926,14.15,5000,completed
ORD00467,CUST09123,DRV03502,SRV03,PAY01,LOC07121,T2023100405,175610,3.93,0,COMPLETED
ORD00468,CUST09200,DRV01396,SRV02,PAY03,LOC04238,T2023100112,82814,16.82,5000,COMPLETED
ORD00469,CUST07316,DRV09158,SRV03,PAY01,LOC00094,T2023041501,92133,12.93,10000,COMPLETED
ORD00470,CUST04002,DRV08617,SRV01,PAY02,LOC02687,T2023060521,199457,10.26,5000,
ORD00471,CUST08133,DRV06629,SRV02,PAY02,LOC08347,T2023050319,149072,2.04,0,COMPLETED
ORD00472,CUST06981,DRV07739,SRV03,PAY03,LOC01047,T2023010601,30664,12.09,0,COMPLETED
ORD00473,CUST04238,DRV03556,SRV02,PAY01,LOC00567,T2023041014,173662,16.89,5000,cancelled
ORD00474,CUST07463,DRV07728,SRV02,PAY02,LOC07651,T2023121421,105832,10.98,5000,cancelled
ORD00475,CUST05620,DRV09523,SRV01,PAY01,LOC05575,T2023052113,31314,6.64,0,completed
ORD00476,CUST03491,DRV04533,SRV03,PAY01,LOC06838,T2023052108,107815,8.18,5000,completed
ORD00477,CUST09099,DRV09858,SRV01,PAY03,LOC00674,T2023071404,126717,12.89,0,
ORD00478,CUST02515,DRV06252,SRV02,PAY03,LOC03007,T2023111119,172916,17.56,10000,cancelled
ORD00479,CUST03523,DRV03252,SRV02,PAY03,LOC06077,T2023122616,45755,10.22,0,completed
ORD00480,CUST03990,DRV03454,SRV02,PAY02,LOC07308,T2023101914,145122,5.35,5000,completed
ORD00481,CUST04209,DRV02979,SRV02,PAY01,LOC04662,T2024013021,118366,2.91,0,cancelled
ORD00482,CUST07717,DRV06896,SRV03,PAY03,LOC03715,T2023081221,55802,19.48,0,
ORD00483,CUST07820,DRV08865,SRV01,PAY02,LOC02466,T2024020620,24656,15.61,5000,cancelled
ORD00484,CUST01174,DRV06090,SRV01,PAY02,LOC02211,T2023020106,161693,9.23,0,completed
ORD00485,CUST09064,DRV00926,SRV03,PAY03,LOC09278,T2023121718,145700,7.55,10000,COMPLETED
ORD00486,CUST06943,DRV08494,SRV01,PAY02,LOC05886,T2023062804,170827,12.53,5000,COMPLETED
ORD00487,CUST04023,DRV01172,SRV01,PAY01,LOC05257,T2023062212,117748,18.21,5000,cancelled
ORD00488,CUST00934,DRV09027,SRV01,PAY02,LOC00841,T2023111816,102861,11.2,10000,completed
ORD00489,CUST09530,DRV08689,SRV03,PAY01,LOC08229,T2023111714,19573,13.23,0,cancelled
ORD00490,CUST04301,DRV06573,SRV03,PAY03,LOC05916,T2023060118,172612,14.75,5000,
ORD00491,CUST00341,DRV00116,SRV01,PAY02,LOC09402,T2023040612,157235,4.42,0,COMPLETED
ORD00492,CUST07885,DRV07114,SRV02,PAY02,LOC05642,T2023031718,-50000,6.44,0,
ORD00493,CUST04817,DRV07489,SRV01,PAY02,LOC01318,T2023122208,121420,11.95,5000,cancelled
ORD00494,CUST05699,DRV07379,SRV02,PAY03,LOC02801,T2023090502,164195,8.74,0,completed
ORD00495,CUST01634,DRV04835,SRV01,PAY01,LOC08736,T2023120307,92810,3.68,10000,COMPLETED
ORD00496,CUST00147,DRV09012,SRV01,PAY02,LOC07814,T2023052508,37173,10.3,10000,completed
ORD00497,CUST00379,DRV04970,SRV02,PAY01,LOC04774,T2024021121,-50000,3.11,0,completed
ORD00498,CUST07689,DRV04799,SRV02,PAY02,LOC07940,T2023072013,147289,16.31,0,completed
ORD00499,CUST01348,DRV03490,SRV01,PAY01,LOC02560,T2023121703,34595,7.09,5000,COMPLETED
ORD00500,CUST04853,DRV01085,SRV01,PAY01,LOC05574,T2023092919,126859,10.95,0,completed
ORD00501,CUST08818,DRV00723,SRV01,PAY03,LOC07585,T2023091019,190807,14.53,10000,cancelled
ORD00502,CUST01090,DRV06309,SRV03,PAY01,LOC05566,T2023012111,92066,4.7,0,cancelled
ORD00503,CUST09541,DRV03966,SRV02,PAY01,LOC01582,T2023070204,143198,10.09,0,COMPLETED
ORD00504,CUST07461,DRV00012,SRV03,PAY01,LOC01028,T2023060214,39933,15.3,10000,cancelled
ORD00505,CUST09361,DRV05367,SRV02,PAY03,LOC04466,T2023121216,144022,1.79,5000,cancelled
ORD00506,CUST08076,DRV04377,SRV01,PAY02,LOC03654,T2023121202,46193,6.95,10000,completed
ORD00507,CUST03875,DRV04531,SRV02,PAY02,LOC01629,T2024011504,146812,4.17,0,
ORD00508,CUST05962,DRV06014,SRV02,PAY01,LOC05497,T2023032619,108740,8.97,10000,
ORD00509,CUST09758,DRV09672,SRV03,PAY02,LOC08088,T2023071321,93401,3.89,0,completed
ORD00510,CUST08354,DRV00035,SRV03,PAY02,LOC01491,T2023052416,118260,6.78,0,COMPLETED
ORD00511,CUST02646,DRV05321,SRV03,PAY01,LOC08236,T2023102406,177504,14.67,0,
ORD00512,CUST02333,DRV05602,SRV01,PAY01,LOC09931,T2023090504,62461,16.96,0,COMPLETED
ORD00513,CUST07085,DRV00652,SRV03,PAY02,LOC07572,T2023041123,169806,5.75,10000,
ORD00514,CUST04006,DRV00382,SRV01,PAY02,LOC08555,T2023072215,36000,19.42,0,COMPLETED
ORD00515,CUST04623,DRV07932,SRV01,PAY01,LOC05194,T2023091411,134933,5.37,0,completed
ORD00516,CUST03860,DRV01150,SRV02,PAY01,LOC03875,T2023040616,43839,10.01,0,cancelled
ORD00517,CUST09564,DRV01336,SRV03,PAY03,LOC01928,T2023110702,84166,18.48,10000,completed
ORD00518,CUST06618,DRV01308,SRV02,PAY01,LOC04500,T2023060108,56659,14.48,5000,COMPLETED
ORD00519,CUST03881,DRV08679,SRV01,PAY02,LOC02501,T2023012804,182065,18.83,0,cancelled
ORD00520,CUST09022,DRV03842,SRV03,PAY03,LOC06374,T2023101807,29227,6.31,5000,completed
