driver_id,vehicle_type,driver_rating,driver_status
DRV00700,mOtOr,4.86,aktif
DRV00701,Motor,4.7,nonaktif
DRV00702,Mobil,4.82,nonaktif
DRV00703,mOtOr,3.91,Aktif
DRV00704,mobil,3.65,Aktif
DRV00705,mOtOr,,Aktif
DRV00706,mobil,4.11,aktif
DRV00707,mobil,3.65,Aktif
DRV00708,Motor,4.23,nonaktif
DRV00709,Mobil,4.32,Aktif
DRV00710,Motor,,aktif
DRV00711,mobil,3.78,nonaktif
DRV00712,Motor,4.41,Aktif
DRV00713,MOTOR,3.87,nonaktif
DRV00714,mobil,4.43,nonaktif
DRV00715,mOtOr,3.56,Aktif
DRV00716,MOTOR,3.96,aktif
DRV00717,MOTOR,4.65,nonaktif
DRV00718,mobil,3.73,aktif
DRV00719,MOTOR,4.87,aktif
DRV00720,mOtOr,3.73,Aktif
DRV00721,Mobil,4.38,nonaktif
DRV00722,MOTOR,4.12,Aktif
DRV00723,mobil,4.68,Aktif
DRV00724,Mobil,4.3,Aktif
DRV00725,mobil,4.56,aktif
DRV00726,MOTOR,4.94,Aktif
DRV00727,mOtOr,4.97,nonaktif
DRV00728,Mobil,3.87,Aktif
DRV00729,Motor,4.59,nonaktif
DRV00730,Motor,4.83,nonaktif
DRV00731,mobil,4.45,Aktif
DRV00732,mobil,4.0,aktif
DRV00733,mobil,4.03,Aktif
DRV00734,MOTOR,4.77,nonaktif
DRV00735,mobil,4.25,nonaktif
DRV00736,Motor,4.2,Aktif
DRV00737,MOTOR,4.21,aktif
DRV00738,mOtOr,4.53,aktif
DRV00739,MOTOR,4.12,nonaktif
DRV00740,mOtOr,4.81,aktif
DRV00741,mOtOr,4.19,nonaktif
DRV00742,mOtOr,4.29,Aktif
DRV00743,Motor,4.77,nonaktif
DRV00744,mobil,4.35,nonaktif
DRV00745,mOtOr,4.45,Aktif
DRV00746,mOtOr,3.63,Aktif
DRV00747,mOtOr,4.21,aktif
DRV00748,mobil,4.54,Aktif
DRV00749,mobil,3.9,Aktif
DRV00750,mobil,4.5,Aktif
DRV00751,MOTOR,3.94,aktif
DRV00752,mOtOr,4.99,nonaktif
DRV00753,Mobil,4.28,Aktif
DRV00754,Motor,4.81,Aktif
DRV00755,mOtOr,3.78,aktif
DRV00756,Mobil,4.9,nonaktif
DRV00757,mobil,4.37,Aktif
DRV00758,Motor,4.06,Aktif
DRV00759,Motor,3.78,Aktif
DRV00760,MOTOR,3.71,nonaktif
DRV00761,mOtOr,4.85,nonaktif
DRV00762,Motor,3.89,nonaktif
DRV00763,mobil,3.73,aktif
DRV00764,Motor,4.96,nonaktif
DRV00765,mOtOr,4.13,Aktif
DRV00766,mOtOr,3.62,aktif
DRV00767,MOTOR,3.5,nonaktif
DRV00768,Mobil,4.3,aktif
DRV00769,Motor,3.51,nonaktif
DRV00770,mobil,3.97,nonaktif
DRV00771,Motor,3.8,aktif
DRV00772,mobil,3.71,nonaktif
DRV00773,Motor,4.85,Aktif
DRV00774,Mobil,4.56,Aktif
DRV00775,mobil,4.07,Aktif
DRV00776,Mobil,3.53,Aktif
DRV00777,mobil,3.53,nonaktif
DRV00778,mobil,4.89,nonaktif
DRV00779,MOTOR,3.66,nonaktif
DRV00780,Motor,4.75,nonaktif
DRV00781,MOTOR,4.5,Aktif
DRV00782,mOtOr,4.51,aktif
DRV00783,Motor,4.27,nonaktif
DRV00784,Motor,4.04,Aktif
DRV00785,MOTOR,4.37,aktif
DRV00786,mOtOr,3.83,nonaktif
DRV00787,mOtOr,3.83,Aktif
DRV00788,MOTOR,3.55,aktif
DRV00789,mOtOr,4.33,Aktif
DRV00790,Mobil,4.57,aktif
DRV00791,mobil,4.6,nonaktif
DRV00792,Mobil,3.86,nonaktif
DRV00793,mobil,3.84,nonaktif
DRV00794,mobil,3.84,nonaktif
DRV00795,mOtOr,4.39,nonaktif
DRV00796,Mobil,4.81,nonaktif
DRV00797,MOTOR,4.71,Aktif
DRV00798,MOTOR,3.77,aktif
DRV00799,Motor,3.89,aktif
DRV00800,mobil,4.64,nonaktif
DRV00801,mOtOr,4.98,Aktif
DRV00802,Mobil,4.91,Aktif
DRV00803,Motor,3.98,Aktif
DRV00804,mobil,4.2,nonaktif
DRV00805,Motor,3.97,nonaktif
DRV00806,mobil,3.62,aktif
DRV00807,mobil,4.99,Aktif
DRV00808,Motor,4.4,nonaktif
DRV00809,mOtOr,4.72,aktif
DRV00810,MOTOR,3.73,aktif
DRV00811,mobil,4.11,nonaktif
DRV00812,mobil,4.91,Aktif
DRV00813,MOTOR,3.84,aktif
DRV00814,Mobil,4.17,nonaktif
DRV00815,Mobil,4.47,nonaktif
DRV00816,mobil,3.96,nonaktif
DRV00817,mOtOr,,aktif
DRV00818,Mobil,4.72,aktif
DRV00819,mOtOr,4.31,nonaktif
DRV00820,MOTOR,3.8,Aktif
DRV00821,MOTOR,3.59,Aktif
DRV00822,mOtOr,4.68,aktif
DRV00823,MOTOR,4.34,Aktif
DRV00824,mobil,3.57,aktif
DRV00825,mobil,4.73,nonaktif
DRV00826,Mobil,4.69,Aktif
DRV00827,mOtOr,4.32,Aktif
DRV00828,mOtOr,3.89,Aktif
DRV00829,MOTOR,4.92,aktif
DRV00830,MOTOR,4.77,aktif
DRV00831,mOtOr,3.56,nonaktif
DRV00832,mOtOr,4.46,Aktif
DRV00833,MOTOR,4.71,nonaktif
DRV00834,MOTOR,4.78,aktif
DRV00835,mOtOr,4.35,nonaktif
DRV00836,Motor,4.69,nonaktif
DRV00837,Motor,3.59,Aktif
DRV00838,Motor,4.66,Aktif
DRV00839,MOTOR,3.6,nonaktif
DRV00840,mOtOr,3.77,nonaktif
DRV00841,mobil,3.58,aktif
DRV00842,mobil,3.91,Aktif
DRV00843,Motor,3.81,nonaktif
DRV00844,Motor,,Aktif
DRV00845,mobil,4.76,aktif
DRV00846,Mobil,3.95,Aktif
DRV00847,Motor,4.29,aktif
DRV00848,Motor,3.57,nonaktif
DRV00849,Mobil,4.26,nonaktif
DRV00850,Mobil,4.77,nonaktif
DRV00851,MOTOR,4.29,nonaktif
DRV00852,MOTOR,3.82,nonaktif
DRV00853,mobil,3.66,Aktif
DRV00854,mobil,4.97,nonaktif
DRV00855,Motor,4.93,aktif
DRV00856,mOtOr,4.18,nonaktif
DRV00857,MOTOR,4.36,aktif
DRV00858,MOTOR,4.83,aktif
DRV00859,mobil,4.32,nonaktif
DRV00860,MOTOR,4.27,aktif
DRV00861,MOTOR,4.21,Aktif
DRV00862,mobil,4.68,Aktif
DRV00863,MOTOR,3.96,Aktif
DRV00864,mOtOr,4.16,nonaktif
DRV00865,Mobil,3.94,aktif
DRV00866,mOtOr,4.39,aktif
DRV00867,Motor,4.62,Aktif
DRV00868,Motor,3.63,Aktif
DRV00869,Motor,3.89,aktif
DRV00870,mOtOr,4.73,Aktif
DRV00871,mobil,3.68,aktif
DRV00872,Motor,4.37,Aktif
DRV00873,mobil,4.39,Aktif
DRV00874,MOTOR,3.93,aktif
DRV00875,Mobil,4.14,aktif
DRV00876,mOtOr,4.16,aktif
DRV00877,mobil,4.05,aktif
DRV00878,mobil,4.71,aktif
DRV00879,Mobil,4.4,Aktif
DRV00880,mobil,4.48,Aktif
DRV00881,mobil,4.87,nonaktif
DRV00882,mOtOr,4.97,nonaktif
DRV00883,MOTOR,4.06,Aktif
DRV00884,MOTOR,4.71,Aktif
DRV00885,MOTOR,3.65,nonaktif
DRV00886,mobil,3.52,aktif
DRV00887,mOtOr,3.77,nonaktif
DRV00888,mOtOr,4.11,aktif
DRV00889,mobil,5.0,aktif
DRV00890,mOtOr,4.86,Aktif
DRV00891,Motor,4.3,nonaktif
DRV00892,MOTOR,4.46,aktif
DRV00893,Motor,4.06,aktif
DRV00894,mobil,4.89,aktif
DRV00895,MOTOR,3.96,aktif
DRV00896,Mobil,4.91,aktif
DRV00897,MOTOR,3.66,Aktif
DRV00898,mOtOr,4.53,nonaktif
DRV00899,Mobil,4.71,nonaktif
DRV00900,mOtOr,4.25,nonaktif
DRV00901,MOTOR,4.15,aktif
DRV00902,Mobil,4.62,nonaktif
DRV00903,MOTOR,4.54,aktif
DRV00904,Mobil,3.87,aktif
DRV00905,mOtOr,4.09,nonaktif
DRV00906,mOtOr,4.93,Aktif
DRV00907,mobil,,Aktif
DRV00908,mobil,4.49,nonaktif
DRV00909,mOtOr,,aktif
DRV00910,Motor,3.74,Aktif
DRV00911,mobil,4.29,nonaktif
DRV00912,MOTOR,4.32,aktif
DRV00913,mobil,3.89,nonaktif
DRV00914,mobil,3.81,Aktif
DRV00915,mOtOr,4.37,Aktif
DRV00916,MOTOR,4.17,Aktif
DRV00917,mOtOr,3.96,Aktif
DRV00918,MOTOR,4.65,aktif
DRV00919,Mobil,3.68,nonaktif
DRV00920,Mobil,3.59,nonaktif
DRV00921,mobil,4.8,aktif
DRV00922,mOtOr,4.06,nonaktif
DRV00923,Mobil,3.57,nonaktif
DRV00924,mOtOr,4.34,nonaktif
DRV00925,mobil,3.99,aktif
DRV00926,mobil,4.54,aktif
DRV00927,mOtOr,4.14,nonaktif
DRV00928,mobil,3.5,aktif
DRV00929,mOtOr,4.59,Aktif
DRV00930,mOtOr,4.0,aktif
DRV00931,mobil,4.12,Aktif
DRV00932,Mobil,3.91,nonaktif
DRV00933,MOTOR,4.12,Aktif
DRV00934,mobil,4.49,aktif
DRV00935,MOTOR,4.75,nonaktif
DRV00936,Mobil,3.7,nonaktif
DRV00937,mOtOr,3.57,nonaktif
DRV00938,mOtOr,4.68,aktif
DRV00939,Mobil,4.52,aktif
DRV00940,MOTOR,4.86,Aktif
DRV00941,mOtOr,3.5,nonaktif
DRV00942,MOTOR,4.94,nonaktif
DRV00943,MOTOR,3.68,Aktif
DRV00944,Mobil,4.42,aktif
DRV00945,MOTOR,3.56,nonaktif
DRV00946,MOTOR,4.13,nonaktif
DRV00947,mobil,4.89,nonaktif
DRV00948,mOtOr,3.79,nonaktif
DRV00949,Motor,4.09,aktif
DRV00950,mOtOr,4.96,Aktif
DRV00951,mobil,3.61,nonaktif
DRV00952,Mobil,4.23,Aktif
DRV00953,Motor,4.12,aktif
DRV00954,Mobil,4.98,aktif
DRV00955,mOtOr,3.7,Aktif
DRV00956,mOtOr,3.61,nonaktif
DRV00957,mobil,4.87,Aktif
DRV00958,Motor,4.41,aktif
DRV00959,MOTOR,4.4,nonaktif
DRV00960,MOTOR,4.3,nonaktif
DRV00961,Motor,3.75,Aktif
DRV00962,mOtOr,3.85,Aktif
DRV00963,Mobil,3.67,aktif
DRV00964,Motor,4.26,Aktif
DRV00965,mOtOr,4.26,aktif
DRV00966,mobil,3.63,aktif
DRV00967,Motor,4.01,nonaktif
DRV00968,Motor,3.67,Aktif
DRV00969,mobil,3.7,aktif
DRV00970,Mobil,4.85,aktif
DRV00971,mOtOr,3.56,aktif
DRV00972,mobil,4.27,Aktif
DRV00973,mOtOr,4.22,aktif
DRV00974,mobil,4.54,aktif
DRV00975,MOTOR,3.52,aktif
DRV00976,MOTOR,3.66,Aktif
DRV00977,Mobil,4.32,nonaktif
DRV00978,Mobil,3.61,Aktif
DRV00979,MOTOR,3.66,aktif
DRV00980,mobil,4.62,nonaktif
DRV00981,MOTOR,4.38,aktif
DRV00982,Motor,3.99,Aktif
DRV00983,MOTOR,4.82,aktif
DRV00984,MOTOR,4.5,aktif
DRV00985,mOtOr,4.07,aktif
DRV00986,Mobil,4.89,aktif
DRV00987,Mobil,4.99,aktif
DRV00988,Motor,3.79,aktif
DRV00989,Mobil,4.2,Aktif
DRV00990,Motor,,aktif
DRV00991,MOTOR,4.56,Aktif
DRV00992,mobil,4.18,Aktif
DRV00993,Mobil,3.96,nonaktif
DRV00994,Motor,4.07,aktif
DRV00995,mOtOr,4.49,Aktif
DRV00996,Motor,4.29,aktif
DRV00997,mobil,4.15,aktif
DRV00998,mobil,3.78,aktif
DRV00999,Mobil,4.24,Aktif
DRV01000,mobil,4.51,aktif
DRV01001,mobil,4.91,aktif
DRV01002,mobil,4.64,nonaktif
DRV01003,mobil,4.38,nonaktif
DRV01004,Mobil,4.29,Aktif
DRV01005,Motor,4.66,Aktif
DRV01006,Motor,4.05,aktif
DRV01007,mobil,3.52,Aktif
DRV01008,Motor,4.26,Aktif
DRV01009,mobil,4.88,aktif
DRV01010,mOtOr,4.38,nonaktif
DRV01011,mOtOr,4.5,aktif
DRV01012,MOTOR,3.6,nonaktif
DRV01013,MOTOR,4.52,aktif
DRV01014,mobil,4.75,aktif
DRV01015,Mobil,4.06,aktif
DRV01016,mOtOr,4.97,nonaktif
DRV01017,Mobil,3.73,aktif
DRV01018,Mobil,4.95,Aktif
DRV01019,Motor,4.48,nonaktif
DRV01020,MOTOR,4.67,nonaktif
DRV01021,mobil,4.2,aktif
DRV01022,mobil,3.52,aktif
DRV01023,mOtOr,4.57,aktif
DRV01024,Mobil,3.56,aktif
DRV01025,mOtOr,4.38,nonaktif
DRV01026,Motor,4.27,aktif
DRV01027,mOtOr,3.94,Aktif
DRV01028,Motor,,Aktif
DRV01029,Mobil,4.52,aktif
DRV01030,mOtOr,3.83,nonaktif
DRV01031,MOTOR,3.82,aktif
DRV01032,Motor,5.0,aktif
DRV01033,mobil,3.56,aktif
DRV01034,Motor,3.51,nonaktif
DRV01035,mobil,4.25,aktif
DRV01036,MOTOR,4.25,aktif
DRV01037,mobil,3.57,aktif
DRV01038,mOtOr,4.85,aktif
DRV01039,Mobil,4.68,Aktif
DRV01040,Motor,3.9,aktif
DRV01041,MOTOR,4.71,aktif
DRV01042,mobil,4.79,nonaktif
DRV01043,mOtOr,4.04,nonaktif
DRV01044,Motor,4.84,Aktif
DRV01045,mobil,3.96,aktif
DRV01046,mobil,4.41,nonaktif
DRV01047,Motor,4.58,aktif
DRV01048,mobil,4.44,nonaktif
DRV01049,mobil,4.69,aktif
DRV01050,Motor,3.98,Aktif
DRV01051,mOtOr,4.27,aktif
DRV01052,Mobil,3.52,nonaktif
DRV01053,mOtOr,4.16,Aktif
DRV01054,MOTOR,3.62,Aktif
DRV01055,Mobil,4.29,aktif
DRV01056,MOTOR,4.97,Aktif
DRV01057,MOTOR,3.86,Aktif
DRV01058,mobil,3.59,Aktif
DRV01059,mobil,4.17,aktif
DRV01060,MOTOR,4.73,nonaktif
DRV01061,mobil,4.15,Aktif
DRV01062,mobil,4.09,Aktif
DRV01063,mOtOr,4.83,nonaktif
DRV01064,Mobil,3.65,nonaktif
DRV01065,Motor,3.52,aktif
DRV01066,mobil,4.9,nonaktif
DRV01067,mobil,4.96,Aktif
DRV01068,Mobil,4.74,Aktif
DRV01069,mOtOr,4.29,nonaktif
DRV01070,Motor,4.08,nonaktif
DRV01071,Motor,4.92,Aktif
DRV01072,MOTOR,3.61,aktif
DRV01073,mobil,3.96,aktif
DRV01074,mobil,3.97,Aktif
DRV01075,mOtOr,4.0,Aktif
DRV01076,MOTOR,3.75,aktif
DRV01077,mobil,4.73,nonaktif
DRV01078,Motor,4.7,aktif
DRV01079,mOtOr,4.93,Aktif
DRV01080,Mobil,,Aktif
DRV01081,mOtOr,,Aktif
DRV01082,Motor,4.3,nonaktif
DRV01083,MOTOR,4.1,aktif
DRV01084,mOtOr,3.81,aktif
DRV01085,mobil,3.61,aktif
DRV01086,Motor,4.85,aktif
DRV01087,Mobil,4.25,aktif
DRV01088,Mobil,4.59,nonaktif
DRV01089,Motor,4.06,Aktif
DRV01090,Motor,3.68,nonaktif
DRV01091,Motor,,Aktif
DRV01092,Motor,4.18,Aktif
DRV01093,mOtOr,4.84,Aktif
DRV01094,Motor,4.32,Aktif
DRV01095,mobil,4.51,Aktif
DRV01096,MOTOR,3.86,Aktif
DRV01097,Motor,3.5,nonaktif
DRV01098,Motor,4.58,nonaktif
DRV01099,mOtOr,4.16,Aktif
DRV01100,Mobil,3.7,Aktif
DRV01101,MOTOR,4.5,aktif
DRV01102,Motor,4.11,nonaktif
DRV01103,Motor,3.85,aktif
DRV01104,Mobil,3.82,Aktif
DRV01105,mOtOr,4.3,Aktif
DRV01106,mOtOr,4.24,nonaktif
DRV01107,MOTOR,4.53,Aktif
DRV01108,MOTOR,3.86,Aktif
DRV01109,mOtOr,3.67,Aktif
DRV01110,mOtOr,3.98,Aktif
DRV01111,MOTOR,3.93,nonaktif
DRV01112,Mobil,3.94,Aktif
DRV01113,mobil,4.53,aktif
DRV01114,mobil,4.14,nonaktif
DRV01115,Mobil,4.02,aktif
DRV01116,Motor,4.34,aktif
DRV01117,mobil,3.77,aktif
DRV01118,MOTOR,3.71,aktif
DRV01119,Motor,4.18,nonaktif
DRV01120,MOTOR,4.18,nonaktif
DRV01121,Motor,3.77,aktif
DRV01122,mobil,4.06,nonaktif
DRV01123,mobil,3.53,nonaktif
DRV01124,Motor,4.16,nonaktif
DRV01125,MOTOR,4.48,aktif
DRV01126,mOtOr,4.5,aktif
DRV01127,Motor,3.56,aktif
DRV01128,MOTOR,4.0,aktif
DRV01129,Motor,4.1,Aktif
DRV01130,Motor,,nonaktif
DRV01131,mOtOr,3.5,aktif
DRV01132,mobil,4.31,Aktif
DRV01133,Mobil,4.01,aktif
DRV01134,MOTOR,4.05,aktif
DRV01135,mobil,3.68,Aktif
DRV01136,Mobil,4.46,nonaktif
DRV01137,mOtOr,4.09,aktif
DRV01138,MOTOR,3.72,aktif
DRV01139,MOTOR,4.59,Aktif
DRV01140,mOtOr,4.37,nonaktif
DRV01141,MOTOR,3.63,nonaktif
DRV01142,Motor,3.51,nonaktif
DRV01143,Mobil,4.07,nonaktif
DRV01144,mobil,4.0,aktif
DRV01145,MOTOR,4.99,nonaktif
DRV01146,MOTOR,4.29,nonaktif
DRV01147,mOtOr,4.4,aktif
DRV01148,mobil,4.99,aktif
DRV01149,MOTOR,4.97,nonaktif
DRV01150,mobil,4.58,aktif
DRV01151,mOtOr,4.12,aktif
DRV01152,MOTOR,4.75,nonaktif
DRV01153,mOtOr,4.71,aktif
DRV01154,mOtOr,4.67,Aktif
DRV01155,MOTOR,4.1,nonaktif
DRV01156,mOtOr,3.77,nonaktif
DRV01157,Motor,4.96,nonaktif
DRV01158,MOTOR,4.73,nonaktif
DRV01159,MOTOR,4.55,aktif
DRV01160,MOTOR,3.72,Aktif
DRV01161,Motor,3.56,nonaktif
DRV01162,Mobil,4.89,aktif
DRV01163,Mobil,4.2,Aktif
DRV01164,Motor,4.17,Aktif
DRV01165,mobil,4.04,nonaktif
DRV01166,mobil,4.43,nonaktif
DRV01167,Motor,4.03,aktif
DRV01168,mOtOr,4.94,aktif
DRV01169,Mobil,3.85,aktif
DRV01170,Mobil,4.18,aktif
DRV01171,Mobil,3.98,nonaktif
DRV01172,mOtOr,4.85,aktif
DRV01173,Motor,4.43,aktif
DRV01174,Motor,4.8,nonaktif
DRV01175,mobil,3.62,nonaktif
DRV01176,MOTOR,3.86,Aktif
DRV01177,Motor,4.19,Aktif
DRV01178,Motor,4.86,nonaktif
DRV01179,Motor,,Aktif
DRV01180,Motor,4.51,aktif
DRV01181,Mobil,4.04,Aktif
DRV01182,Motor,4.34,Aktif
DRV01183,Mobil,4.12,Aktif
DRV01184,mOtOr,4.5,aktif
DRV01185,mOtOr,4.2,aktif
DRV01186,MOTOR,4.46,nonaktif
DRV01187,mobil,3.88,Aktif
DRV01188,Mobil,4.49,aktif
DRV01189,mOtOr,3.72,aktif
DRV01190,mobil,3.95,aktif
DRV01191,MOTOR,3.8,Aktif
DRV01192,mOtOr,4.97,aktif
DRV01193,Motor,4.42,nonaktif
DRV01194,Mobil,4.53,aktif
DRV01195,Motor,3.8,nonaktif
DRV01196,mobil,3.93,Aktif
DRV01197,mOtOr,4.25,aktif
DRV01198,Mobil,4.33,Aktif
DRV01199,mobil,3.57,aktif
DRV01200,Mobil,3.73,Aktif
DRV01201,mobil,3.69,aktif
DRV01202,mOtOr,4.28,aktif
DRV01203,Mobil,4.71,aktif
DRV01204,Mobil,4.49,Aktif
DRV01205,Mobil,4.03,Aktif
DRV01206,Mobil,4.88,nonaktif
DRV01207,Mobil,3.7,Aktif
DRV01208,Motor,4.17,Aktif
DRV01209,MOTOR,4.08,Aktif
DRV01210,Mobil,3.91,aktif
DRV01211,mOtOr,4.88,nonaktif
DRV01212,Mobil,4.69,Aktif
DRV01213,Mobil,,Aktif
DRV01214,Motor,4.14,nonaktif
DRV01215,Motor,3.55,Aktif
DRV01216,Mobil,3.88,nonaktif
DRV01217,Mobil,4.91,nonaktif
DRV01218,Motor,3.93,nonaktif
DRV01219,Motor,3.55,Aktif
DRV01220,Motor,4.41,aktif
DRV01221,MOTOR,4.0,aktif
DRV01222,MOTOR,4.22,Aktif
DRV01223,Motor,4.61,aktif
DRV01224,Mobil,4.68,aktif
DRV01225,mobil,4.79,aktif
DRV01226,Mobil,3.91,aktif
DRV01227,mobil,4.67,nonaktif
DRV01228,Mobil,4.89,Aktif
DRV01229,MOTOR,4.08,Aktif
DRV01230,Motor,4.03,Aktif
DRV01231,mobil,4.72,nonaktif
DRV01232,Mobil,4.86,nonaktif
DRV01233,Mobil,3.85,Aktif
DRV01234,Motor,4.95,Aktif
DRV01235,MOTOR,3.51,aktif
DRV01236,Motor,4.73,aktif
DRV01237,mOtOr,3.58,aktif
DRV01238,Mobil,3.91,nonaktif
DRV01239,MOTOR,,Aktif
DRV01240,Motor,4.24,aktif
DRV01241,Mobil,4.15,Aktif
DRV01242,mOtOr,4.82,Aktif
DRV01243,Motor,4.02,aktif
DRV01244,Motor,4.65,nonaktif
DRV01245,Mobil,4.68,Aktif
DRV01246,mobil,3.86,aktif
DRV01247,mOtOr,4.59,nonaktif
DRV01248,mobil,3.8,Aktif
DRV01249,MOTOR,4.78,nonaktif
DRV01250,Motor,3.69,Aktif
DRV01251,mobil,3.74,aktif
DRV01252,mobil,4.46,aktif
DRV01253,mOtOr,4.71,Aktif
DRV01254,Motor,,aktif
DRV01255,mobil,4.79,nonaktif
DRV01256,Motor,4.67,Aktif
DRV01257,MOTOR,4.58,nonaktif
DRV01258,mobil,4.88,Aktif
DRV01259,mobil,4.83,Aktif
DRV01260,Motor,4.02,aktif
DRV01261,mOtOr,4.03,aktif
DRV01262,MOTOR,3.6,aktif
DRV01263,mOtOr,4.28,nonaktif
DRV01264,Mobil,3.72,Aktif
DRV01265,mOtOr,4.59,nonaktif
DRV01266,mOtOr,4.75,Aktif
DRV01267,MOTOR,3.66,nonaktif
DRV01268,mobil,4.57,Aktif
DRV01269,Motor,4.61,nonaktif
DRV01270,Motor,4.79,aktif
DRV01271,Motor,3.54,Aktif
DRV01272,MOTOR,4.53,aktif
DRV01273,mobil,3.57,aktif
DRV01274,MOTOR,4.02,aktif
DRV01275,Mobil,3.62,nonaktif
DRV01276,Mobil,4.13,Aktif
DRV01277,MOTOR,3.51,Aktif
DRV01278,Motor,3.84,nonaktif
DRV01279,Motor,3.78,nonaktif
DRV01280,mobil,4.77,nonaktif
DRV01281,mOtOr,3.83,aktif
DRV01282,Motor,4.34,aktif
DRV01283,Motor,,Aktif
DRV01284,mOtOr,3.75,Aktif
DRV01285,Motor,4.89,nonaktif
DRV01286,mobil,4.73,nonaktif
DRV01287,Mobil,3.66,nonaktif
DRV01288,MOTOR,,aktif
DRV01289,Motor,3.71,nonaktif
DRV01290,mOtOr,3.82,Aktif
DRV01291,MOTOR,4.53,Aktif
DRV01292,Mobil,3.72,Aktif
DRV01293,mOtOr,4.94,nonaktif
DRV01294,Mobil,4.12,aktif
DRV01295,MOTOR,3.68,nonaktif
DRV01296,Motor,4.7,Aktif
DRV01297,MOTOR,4.25,Aktif
DRV01298,Motor,4.38,aktif
DRV01299,MOTOR,3.97,aktif
DRV01300,mOtOr,4.7,aktif
DRV01301,mobil,4.28,aktif
DRV01302,mOtOr,4.95,Aktif
DRV01303,Motor,4.19,aktif
DRV01304,mobil,3.72,aktif
DRV01305,MOTOR,3.96,nonaktif
DRV01306,MOTOR,3.78,Aktif
DRV01307,mobil,3.95,aktif
DRV01308,Motor,3.9,Aktif
DRV01309,MOTOR,4.07,nonaktif
DRV01310,MOTOR,3.51,nonaktif
DRV01311,mobil,4.07,aktif
DRV01312,Mobil,4.64,nonaktif
DRV01313,mobil,3.86,nonaktif
DRV01314,Mobil,3.61,nonaktif
DRV01315,MOTOR,4.28,Aktif
DRV01316,Mobil,3.83,aktif
DRV01317,Motor,4.83,nonaktif
DRV01318,Mobil,4.06,aktif
DRV01319,Mobil,4.2,Aktif
DRV01320,MOTOR,3.72,Aktif
DRV01321,Mobil,4.23,aktif
DRV01322,mOtOr,3.95,aktif
DRV01323,Mobil,,Aktif
DRV01324,MOTOR,3.74,aktif
DRV01325,mobil,4.05,Aktif
DRV01326,Motor,3.53,nonaktif
DRV01327,mOtOr,4.79,nonaktif
DRV01328,Motor,4.32,Aktif
DRV01329,MOTOR,4.04,aktif
DRV01330,Mobil,4.68,nonaktif
DRV01331,MOTOR,3.92,Aktif
DRV01332,mobil,3.74,aktif
DRV01333,Motor,4.69,nonaktif
DRV01334,mobil,4.47,Aktif
DRV01335,mobil,4.45,Aktif
DRV01336,Mobil,4.09,Aktif
DRV01337,MOTOR,3.55,aktif
DRV01338,Motor,4.81,nonaktif
DRV01339,mOtOr,4.89,Aktif
DRV01340,MOTOR,4.58,nonaktif
DRV01341,mOtOr,4.09,aktif
DRV01342,mOtOr,4.32,nonaktif
DRV01343,MOTOR,4.85,aktif
DRV01344,Mobil,3.82,aktif
DRV01345,Mobil,4.09,aktif
DRV01346,mOtOr,4.92,aktif
DRV01347,mobil,4.27,Aktif
DRV01348,Motor,3.75,nonaktif
DRV01349,Motor,3.93,nonaktif
DRV01350,Mobil,3.73,Aktif
DRV01351,MOTOR,3.79,Aktif
DRV01352,mobil,4.2,Aktif
DRV01353,Motor,3.94,Aktif
DRV01354,Mobil,4.59,aktif
DRV01355,Motor,4.69,nonaktif
DRV01356,Mobil,4.43,Aktif
DRV01357,mobil,4.34,Aktif
DRV01358,mobil,3.93,Aktif
DRV01359,Motor,3.6,aktif
DRV01360,MOTOR,3.81,nonaktif
DRV01361,mOtOr,4.07,nonaktif
DRV01362,Mobil,3.57,Aktif
DRV01363,mOtOr,3.84,nonaktif
DRV01364,Motor,3.9,Aktif
DRV01365,mobil,3.63,Aktif
DRV01366,mOtOr,4.38,aktif
DRV01367,mobil,4.56,Aktif
DRV01368,MOTOR,,aktif
DRV01369,Mobil,4.22,Aktif
DRV01370,mobil,4.71,aktif
DRV01371,MOTOR,4.92,nonaktif
DRV01372,Mobil,4.36,Aktif
DRV01373,mobil,4.67,Aktif
DRV01374,mobil,3.99,nonaktif
DRV01375,Motor,4.87,Aktif
DRV01376,Mobil,3.92,nonaktif
DRV01377,mOtOr,3.76,aktif
DRV01378,mOtOr,4.8,Aktif
DRV01379,MOTOR,4.65,nonaktif
DRV01380,Motor,4.0,nonaktif
DRV01381,mOtOr,4.22,Aktif
DRV01382,Mobil,3.71,aktif
DRV01383,mOtOr,3.73,Aktif
DRV01384,mOtOr,3.89,nonaktif
DRV01385,MOTOR,4.52,Aktif
DRV01386,mobil,4.58,Aktif
DRV01387,Mobil,3.62,nonaktif
DRV01388,mOtOr,4.2,Aktif
DRV01389,MOTOR,3.84,aktif
DRV01390,Motor,3.74,aktif
DRV01391,mobil,4.29,nonaktif
DRV01392,mOtOr,3.87,aktif
DRV01393,Motor,3.66,Aktif
DRV01394,MOTOR,3.7,aktif
DRV01395,mobil,4.39,Aktif
DRV01396,mobil,4.7,aktif
DRV01397,Motor,4.38,aktif
DRV01398,Mobil,4.62,aktif
DRV01399,mOtOr,3.71,Aktif
DRV01400,Mobil,3.81,aktif
DRV01401,mobil,3.89,nonaktif
DRV01402,mobil,3.86,Aktif
DRV01403,mOtOr,3.68,aktif
